paragraph,paragraphIndex,section
"Dani Deahl is a Chicago based EDM, & House music producer, DJ, journalist, and blogger. She was the producer of a Billboard charted song, ran the music blog DSquared from 2009–2015, and is currently DJ Mag's editor at large.
",0,N/A
"== Early life ==
",1,== Early life ==
"Born and raised in Chicago, Illinois, Deahl became a DJ and got her first few residencies while she was still attending high school. In 2006, Deahl became producer and co-host of Red Bar Radio, the first internet podcast to be syndicated on terrestrial radio. Since that time, she's expanded into music production, journalism, and blogging. Deahl started her writing career as a contributor for Urb and shortly thereafter became their House Section Editor. She has also contributed to Chinashop (Red Bull's magazine), Time Out, Mateo, BPM, Complex, and Vice. Deahl's blog, DSquared, started in 2009.
",2,== Early life ==
"=== TEDx ===
",3,== Early life == | === TEDx ===
"In 2014, Deahl did a highly publicized TEDx talk titled ""Women, STEM & EDM."" Deahl spoke in regards to her role as a female in the electronic music industry, and the inequalities that exist. she has also stated in interviews that she is a women's rights activist.
",4,== Early life == | === TEDx ===
"=== SMYK (Show Me Your Kitties Tour) ===
",5,== Early life == | === SMYK (Show Me Your Kitties Tour) ===
"Deahl's ""Show Me Your Kitties"" tour was a tour that consisted of 30 shows all promoted, ticked, and planned out by staff and assistants of the tour. Deahl had stated that because she was a female DJ, she was finding it difficult to get booked and promoted for shows. In response to that, she made an active effort to self sustain the tour, from creating a ticketing service that allowed customers to also donate to a nonprofit big cat rescue charity, to booking and promoting shows without promoters.
",6,== Early life == | === SMYK (Show Me Your Kitties Tour) ===
"=== DJ Mag ===
",7,== Early life == | === DJ Mag ===
"As of 2016, Deahl had taken up a role as an editor for popular music magazine DJ Mag. She said in an interview that she had written pieces for the magazine and then eventually was offered a position.
",8,== Early life == | === DJ Mag ===
"== Personal life ==
",9,== Personal life ==
"Deahl is married to DJ Fei Tang. They married on May 5, 2013.
",10,== Personal life ==
"== References ==
",11,== References ==
"== External links ==
",12,== External links ==
Official website,13,== External links ==
