paragraph,paragraphIndex,section
"Hana Vejvodová (1963, Prague–1994, Prague) was a Czech pianist and composer. She studied piano with Jaromir Kriz and composition with Ilja Hurnik, Svatopluk Havelka and Franco Donatoni.
",0,N/A
"== Works ==
",1,== Works ==
"Vejvodova composed 40 works for orchestra, voice and solo instruments. Selected works include:
",2,== Works ==
"Orchestral compositions: 
",3,== Works ==
"Serenade for Strings
",4,== Works ==
"Passacaglia for Symphony Orchestra (1986)
",5,== Works ==
"Deliranda  – symphonic movement (1988–89)
",6,== Works ==
"Arkanum – symphonic movement (1991–92)
",7,== Works ==
"Concerto for Piano and Chamber Orchestra (1992–93)Chamber compositions: 
",8,== Works ==
"Suite for Three Clarinets in B-flat (1985)
",9,== Works ==
"Duets for flute and violin
",10,== Works ==
"Wind Quartet
",11,== Works ==
"Elegy for violin and organ
",12,== Works ==
"Trio for Two flutes and Piano
",13,== Works ==
"Brass Quintet (1988)
",14,== Works ==
"Suite for oboe and piano
",15,== Works ==
"Sonata for oboe and piano (1991)Piano compositions: 
",16,== Works ==
"Five Piano Sketches
",17,== Works ==
"Etude
",18,== Works ==
"Sonatinas No. 1, 2, 3
",19,== Works ==
"Sonata in C (1984)
",20,== Works ==
"Sonata for four hands (1985)
",21,== Works ==
"Partita Bizzara'Sonata No. 2 ""Confession"" (1988–90),
",22,== Works ==
"Ten Miniatures
",23,== Works ==
"Eight Bagatelles (1993)
",24,== Works ==
"Sonata No. 3 ""Tribute to Nature"" (1993–94)
",25,== Works ==
"Sonata No. 4 ""Fate"" (1994)Vocal music: 
",26,== Works ==
"Song of the Slain Lover
",27,== Works ==
"Chants about the Death of an Empire, for mixed choir (1988)
",28,== Works ==
"Fairy-tale for mixed choir
",29,== Works ==
"Cycle of Three Love Song
",30,== Works ==
"Pathways of Love for higher voice and pianoMusic for children: 
",31,== Works ==
"Bouquet of Flowers (cycle of five songs for the youngest children)
",32,== Works ==
"Watercolour Paintings (seven miniatures for piano, 1988)
",33,== Works ==
"Animals' Ball (piano suite)
",34,== Works ==
"== References ==
",35,== References ==
"== External links ==
",36,== External links ==
[1],37,== External links ==
