paragraph,paragraphIndex,section
"Kurt Elling (born November 2, 1967) is an American jazz singer and songwriter.
",0,N/A
"Born in Chicago, Illinois, and raised in Rockford, Elling became interested in music through his father, who was Kapellmeister at a Lutheran church.  He sang in choirs and played musical instruments. He encountered jazz while a student at Gustavus Adolphus College in Minnesota. After college, he enrolled in the University of Chicago Divinity School, but he left one credit short of a degree to pursue a career as a jazz vocalist.
",1,N/A
"Elling began to perform around Chicago, scat singing and improvising his lyrics.  He recorded a demo in the early 1990s and was signed by Blue Note. He has been nominated for ten Grammy Awards, winning Best Vocal Jazz Album for Dedicated to You (2009) and Secrets Are the Best Stories (2021).  Elling often leads the Down Beat magazine Critics' Poll. He had a longtime collaboration with pianist Laurence Hobgood, leading a quartet that toured throughout the world.
",2,N/A
"== Early life ==
",3,== Early life ==
"Kurt Elling was born in Chicago, Illinois on November 2, 1967, the son of Henry and Martha Elling. His interest in music started with his father, who was Kapellmeister at a Lutheran church. Elling attended elementary school at St. Paul Lutheran School in Rockford, and throughout his early years, he sang in choirs and played violin, French horn, piano, and drums. During his middle school years, Elling remembers watching Tony Bennett and the Woody Herman band on television and imagining what it would be like to sing with a band. Growing up, Elling sang in the classical style, learning counterpoint from the motets of Johann Sebastian Bach.
",4,== Early life ==
"At Rockford Lutheran High School, in Rockford, Illinois, Elling continued to sing in the choir: ""When it was undeniably uncool and geeky and all that, to be the choir, I did it anyway, because it was reliably beautiful, and it was rewarding, and it gave me gifts of experience and friendships."" One of these experiences was that of singing the National Anthem with the high school madrigal choir, ""Joyful Sounds"" under the direction of Joyce Kortze in front of his first large crowd of over 40,000 people.
",5,== Early life ==
"Elling attended Gustavus Adolphus College in St. Peter, Minnesota, where he majored in history and minored in religion. In college, Elling sang in the 70-voice Gustavus Choir, an a cappella choir that performed works from a variety of different composers, allowing him to hone his technical skills. Elling also toured Europe with his college choir. He became interested in jazz at Gustavus Adolphus while listening to Dave Brubeck, Dexter Gordon, Herbie Hancock, and Ella Fitzgerald. After graduating from Gustavus Adolphus in 1989, Elling enrolled in graduate school at the University of Chicago Divinity School where he studied for his master's degree in philosophy of religion. He thought about continuing work in academia or working for the World Council of Churches when he graduated. He began playing jazz gigs once a week during graduate school, with one of his first shows at Milt Trenier's, a basement club in Chicago (now defunct). He earned little money at these gigs, but Karl Johnson, the house pianist, was his mentor and teacher. Elling recalls, ""By day I was reading Kant and Schleiermacher, trying to get a handle on that, and at night I was sitting-in in clubs, and, of course, you can't do both and be effective. Eventually Saturday night won out over Sunday morning."" He remained a graduate student until January 1992, when he left school one credit short of graduation. In Chicago, Elling worked as a bartender and as a mover. He sang at weddings in addition to clubs. At this time, he began singing in a scat style and improvising his own lyrics. Elling began listening to the vocalese of jazz singer Mark Murphy, who exposed him to the poetry of Jack Kerouac. The minimalism and emotion of Chet Baker's music was also influential.
",6,== Early life ==
"== Career ==
",7,== Career ==
"While living in Chicago in 1995, Elling decided he was ready to record. He had met pianist Laurence Hobgood through Ed Petersen, who played the Green Mill on Monday nights. Elling convinced Hobgood that he was ready to go into the studio, and they came out with nine solid songs. Following the advice of pianist Fred Simon, the cassette recording was sent to Bill Traut, a manager in Los Angeles, who eventually gave it to Bruce Lundvall of Blue Note. In 1995, Elling signed with Blue Note, and the songs on the demo became the Grammy nominated label debut, Close Your Eyes (1995). The album features Edward Petersen and Von Freeman on tenor saxophone, Dave Onderdonk on guitar, Laurence Hobgood on piano, Eric Hochberg and Rob Amster on double bass, and Paul Wertico on drums. Close Your Eyes was followed by The Messenger (1997).
",8,== Career ==
"In 2006, Elling performed on the television program Legends of Jazz, in the episode ""The Jazz Singers"". Elling sang ""She's Funny That Way"" and performed a duet with Al Jarreau on ""Take Five"". The recording was released on CD and DVD. In August of the same year, Elling signed a  contract with Concord Jazz, and his first album with the label, Nightmoves, was released in 2007.
",9,== Career ==
