paragraph,paragraphIndex,section
"Iku (stylized as IKU) is a Japanese singer who was signed to NBCUniversal Entertainment Japan. She debuted in 2008 with the single ""Oto no nai Yozora ni/Ko no Me Kaze"" (音のない夜空に/木の芽風), produced by the music production group I've Sound. She worked with them only as a guest vocalist initially and the partnership lasted until 2009, when her first album came out, however, in 2014, she officially joined the group.
",0,N/A
"== Discography ==
",1,== Discography ==
"=== Albums ===
",2,== Discography == | === Albums ===
"=== Singles ===
",3,== Discography == | === Singles ===
"== Live performances ==
",4,== Live performances ==
"I've in Budokan 2009: Departed to the future (January 2, 2009)
",5,== Live performances ==
"Dengeki Geneon Music festival (September 26, 2010)
",6,== Live performances ==
"Geneon FripSide festival 2010 (December 5, 2010)
",7,== Live performances ==
"DK anime complex festival 2011 (January 23, 2011)
",8,== Live performances ==
"== References ==
",9,== References ==
"== External links ==
",10,== External links ==
"Official website (in Japanese)
",11,== External links ==
"Official blog (in Japanese)
",12,== External links ==
Official Twitter account (in Japanese),13,== External links ==
