paragraph,paragraphIndex,section
"Rudi Mahall (born December 23, 1966) is a contemporary jazz bass clarinetist.
",0,N/A
"While studying classical clarinet, Mahall shifted towards contemporary music, improvisation and jazz.
",1,N/A
"He is, or was a member of following bands:
",2,N/A
"Avantgardeband Die Hartmann 8, Der Rote Bereich (initially comprehending Frank Möbus, Marty Cook, Jim Black und Henning Sievert), the Trio Tiefe töne für Augen und Ohren (with Sievert and Bill Elgart), Carlos Bicas Azul and Die Enttäuschung (amongst others with Axel Dörner, Jan Roder). He carried out several projects and published CDs with Aki Takase, about the work  of Eric Dolphy and others. Mahall participated to Alexander von Schlippenbach's recording of the complete works of Thelonious Monk, published by a prestigious Swiss label, and he is a member of the Globe Unity Orchestra.  Moreover, he performed with Conny Bauer, Lee Konitz, Barry Guy, Karl Berger, Paul Lovens, Sven-Åke Johansson, Radu Malfatti, Ed Schuller, Ray Anderson, Kenny Wheeler, Hannes Bauer and many others.
",3,N/A
"Mahall performed at the Free Music Festival Jazz à Mulhouse in 2008,  at the Moers Festival, the JazzFest Berlin, the Leverkusener Jazztage and jazz festivals in New York City, Amsterdam, München, Würzburg, Nürnberg, and he toured in Portugal, southern and eastern Africa.
",4,N/A
"== Discography ==
",5,== Discography ==
"Solo, Psi Records, 2006.
",6,== Discography ==
"Monk's Casino: Alexander von Schlippenbach, Axel Dörner, Rudi Mahall, Jan Roder, Uli Jenessen. Intakt Records, 2005.
",7,== Discography ==
"Contemporary Quartet Marcin Oles, Bartlomiej Oles, Rudi Mahall, Mircea Tiberian. Nottwo Records, 2002.
",8,== Discography ==
"with Juergen Wuchner et al.
",9,== Discography ==
"Trio in Treptow, Rudi Mahall, Jürgen Wuchner, Uli Jennessen, Date unknown
",10,== Discography ==
"Chambermusik, with Jürgen Wuchner Group, 1996
",11,== Discography ==
"with Aki Takase
",12,== Discography ==
"""Evergreen"" Duo, Intakt Records CD 152, 2009
",13,== Discography ==
"Quartet: Aki Takase, Johannes Bauer, Tony Buck. Jazzwerkstatt CD 019, 2007
",14,== Discography ==
"The Dessert Duo, 2004.
",15,== Discography ==
"Aki Takase Plays Fats Waller: Aki Takase, Eugene Chadbourne, Nils Wogram, Rudi Mahall, Thomas Heberer, Paul Lovens, 2003.
",16,== Discography ==
"St Louis Blues: Aki Takase, Rudi Mahall, Fred Frith, Nils Wogram, Paul Lovens, Enja Records, 2001.
",17,== Discography ==
"Duet For Eric Dolphy, Enja Records, 1997
",18,== Discography ==
"Live at Willisau Jazz Festival: Aki and The Good Boys (Aki Takase, Rudi Mahall, Tobias Delius, Johannes Fink, Heinrich Köbberling, Jazzwerkstatt 2008
",19,== Discography ==
"Evergreen, Intakt, 2009
",20,== Discography ==
"Der Rote Bereich: Rudi Mahall, Frank Moebus & John Schröder
",21,== Discography ==
"Live in Montreux, ACT Records, 2004
",22,== Discography ==
"Love Me Tender, ACT Records, 2001
",23,== Discography ==
"Drei, Jazz4Ever Records, 1998
",24,== Discography ==
"Zwei
",25,== Discography ==
"Eins
",26,== Discography ==
"Die Enttaeuschung: Rudi Mahall, Axel Dörner, Jan Roder, Uli Jennessen
",27,== Discography ==
"5, Intakt Records CD 166, 2009
",28,== Discography ==
"4, Intakt Records CD 125, 2007
",29,== Discography ==
"Drei, Grob Records, 2007
",30,== Discography ==
"Zwei, 2002
",31,== Discography ==
"Eins
",32,== Discography ==
"Quartetto Pazzo: Rudi Mahall, Christof Thewes et al.
",33,== Discography ==
"Melancholera JazzHausMusik, 2007.
",34,== Discography ==
"Quartetto Pazzo JazzHausMusik, 2003.
",35,== Discography ==
"with ELEkTRO: ELEkTRO feat Rudi Mahall & Even Hermansen, 2014 (Blackout Music)
",36,== Discography ==
"== External links ==
",37,== External links ==
Image Gallery,38,== External links ==
