paragraph,paragraphIndex,section
"James Goldman (June 30, 1927 – October 28, 1998) was an American playwright and screenwriter. He won an Academy Award for his screenplay The Lion in Winter (1968).  His younger brother was novelist and screenwriter William Goldman.
",0,N/A
"== Biography ==
",1,== Biography ==
"The first son of a Jewish family in Chicago, Illinois, Goldman grew up primarily in Highland Park, Illinois, a Chicago suburb. He is most noted as the author of the screenplay for The Lion in Winter (1968), for which he received an Academy Award. He also wrote the 'book' for the Broadway musical Follies (1971), which was nominated for a Tony Award.
",2,== Biography ==
"Goldman died in 1998 from a heart attack in New York City. He had lived there for many years.
",3,== Biography ==
"== Works ==
",4,== Works ==
"=== Plays ===
",5,== Works == | === Plays ===
"Blood, Sweat and Stanley Poole (1961), with William Goldman
",6,== Works == | === Plays ===
"They Might Be Giants (1961), London
",7,== Works == | === Plays ===
"A Family Affair (1962), musical, book only (lyrics was by William Goldman, music by John Kander)
",8,== Works == | === Plays ===
"The Lion in Winter (1966, revived 1999)
",9,== Works == | === Plays ===
"Follies (1971, revived 2001 and 2011), musical, book only (lyrics and music by Stephen Sondheim), Tony Nomination for Best Book of a Musical
",10,== Works == | === Plays ===
"Oliver Twist (1982)
",11,== Works == | === Plays ===
"Anna Karenina (1985)
",12,== Works == | === Plays ===
"Anastasia: The Mystery of Anna (1986)
",13,== Works == | === Plays ===
"Follies in Concert (1986), musical
",14,== Works == | === Plays ===
"Tolstoy (1996)
",15,== Works == | === Plays ===
"=== Screenplays ===
",16,== Works == | === Screenplays ===
"The Lion in Winter (1968)
",17,== Works == | === Screenplays ===
"They Might Be Giants (1971)
",18,== Works == | === Screenplays ===
"Nicholas and Alexandra (1971)
",19,== Works == | === Screenplays ===
"Robin and Marian (1976)
",20,== Works == | === Screenplays ===
"White Nights (1985)
",21,== Works == | === Screenplays ===
"=== Television ===
",22,== Works == | === Television ===
"Evening Primrose (1966), book only (music and lyrics by Stephen Sondheim)
",23,== Works == | === Television ===
"=== Novels ===
",24,== Works == | === Novels ===
"Waldorf (1965)
",25,== Works == | === Novels ===
"The Man From Greek and Roman (1974)
",26,== Works == | === Novels ===
"Myself as Witness (1979)
",27,== Works == | === Novels ===
"Fulton County (1989)
",28,== Works == | === Novels ===
"== References ==
",29,== References ==
"== External links ==
",30,== External links ==
James Goldman at IMDb,31,== External links ==
