paragraph,paragraphIndex,section
"Nic Potter (18 October 1951 – 16 January 2013) was a British bassist, composer and painter, best known for his work with the group Van der Graaf Generator in the 1970s.
",0,N/A
"== Biography ==
",1,== Biography ==
"Nic Potter was born in Wiltshire and left school at 15, originally to train in carpentry. His older sister Sally, is a well-known film director. At the age of 16, he joined a late line-up of The Misunderstood, at the same time as drummer Guy Evans, who had joined from Van der Graaf Generator, then on a brief hiatus. When Van der Graaf decided to reform after the release The Aerosol Grey Machine, and earlier bassist Keith Ellis deciding to join Juicy Lucy instead, Evans recommended that Potter join as a replacement.: 49 Potter first appeared on the album The Least We Can Do Is Wave to Each Other, also playing some electric guitar on a few tracks in addition to his usual bass. Halfway during the recording of the following album H to He, Who Am the Only One (1970), he left the group after recording three tracks (""Killer"", ""The Emperor in his War Room"" and ""Lost""). The remainder of the album's bass tracks were completed by organist Hugh Banton, who took over the bass lines on bass pedals in concert.
",2,== Biography ==
"Potter remained in touch with the band, and in 1971, he played bass-guitar on Peter Hammill's first solo-album, Fool's Mate, on Colin Scot's album Colin Scot and with the band Magna Carta.  In the 1970s he also played with Jeff Beck, Chuck Berry, Rare Bird and Steve Swindells. In 1973 he collaborated on The Long Hello project. His playing can also be heard on Peter Hammill's album Over (1977).
",3,== Biography ==
"In 1977, after Hugh Banton and David Jackson had left Van der Graaf Generator, Potter was asked to re-join. He plays on both The Quiet Zone/The Pleasure Dome (1977) and the double live-album Vital (1978). However, he was still uncomfortable with the dynamic of the band as he had been previously, stating ""sometimes it felt like a cloud coming down – a very ominous feeling."" He was particularly concerned at a gig in Annecy, France where he claimed someone was trying to perform an exorcism of the band's music while on stage, and had to be helped back to the dressing room, feeling very shaken. Throughout the 1980s and early 1990s Potter continued to record and tour with Peter Hammill, including being the bassist for the K-Group (from 1981–1985), and with the Tigers (in 1980) and Duncan Browne (in 1984). In 1983 he started a solo-career, and released a number of albums with mostly electronic music. In 1995 Potter produced and played the bass on the posthumous album Songs of Love and War by Duncan Browne. In 2008 Potter published the live album Live in Italy, together with many musicians like David Jackson and Tony Pagliuca (Le Orme).
",4,== Biography ==
"All Potter's solo albums were published and remastered in 2009.
",5,== Biography ==
"During the last two years of his life, Potter suffered from Pick's disease. In January 2013, Potter was admitted to University College Hospital suffering from pneumonia. He died there in the later hours of 16 January.
",6,== Biography ==
"== Discography ==
",7,== Discography ==
"=== Solo albums ===
",8,== Discography == | === Solo albums ===
"Mountain Music (1983, LP, reissued on CD in 1993)
",9,== Discography == | === Solo albums ===
"Sketches in Sound (1986, LP, reissued on CD in 1993)
",10,== Discography == | === Solo albums ===
"Self Contained (1987, CD/LP)
",11,== Discography == | === Solo albums ===
"Dreams in View 81–87 (1988, compilation CD, reissued in 1997)
",12,== Discography == | === Solo albums ===
"The Blue Zone (1990, CD/LP)
",13,== Discography == | === Solo albums ===
"The Blue Zone Party (1991, limited edition cassette tape) live on 29 May 1991 in London, The Dome
",14,== Discography == | === Solo albums ===
"New Europe-Rainbow Colours (1992, CD)
",15,== Discography == | === Solo albums ===
"Dreamworld (1997, CD)
",16,== Discography == | === Solo albums ===
"Live in Italy (2008, CD) with a.o. David Jackson, Tolo Marton and Tony Pagliuca
",17,== Discography == | === Solo albums ===
"All Contained (2009, CD) box set of remastered CD's of the Zom-Art catalogue
",18,== Discography == | === Solo albums ===
"=== as member of The Misunderstood ===
",19,== Discography == | === as member of The Misunderstood ===
"Golden Glass (The Misunderstood) (1969)
",20,== Discography == | === as member of The Misunderstood ===
"=== as member of Van der Graaf Generator ===
",21,== Discography == | === as member of Van der Graaf Generator ===
"The Least We Can Do Is Wave to Each Other (1970)
",22,== Discography == | === as member of Van der Graaf Generator ===
"H to He, Who Am the Only One (1970) (on tracks ""Killer"", ""The Emperor in His War Room"", and ""Lost"")
",23,== Discography == | === as member of Van der Graaf Generator ===
"The Quiet Zone/The Pleasure Dome (1977)
",24,== Discography == | === as member of Van der Graaf Generator ===
"Vital (1978)
",25,== Discography == | === as member of Van der Graaf Generator ===
"=== as member of Rare Bird ===
",26,== Discography == | === as member of Rare Bird ===
"Epic Forest (1972)
",27,== Discography == | === as member of Rare Bird ===
"Somebody's Watching (1973)
",28,== Discography == | === as member of Rare Bird ===
"=== as member of the Tigers ===
",29,== Discography == | === as member of the Tigers ===
"Savage Music (1980) [1]
",30,== Discography == | === as member of the Tigers ===
"=== with Peter Hammill ===
",31,== Discography == | === with Peter Hammill ===
"Fool's Mate (1971)
",32,== Discography == | === with Peter Hammill ===
"Chameleon in the Shadow of the Night (1973)
",33,== Discography == | === with Peter Hammill ===
"Over (1977)
",34,== Discography == | === with Peter Hammill ===
"Enter K (1982)
",35,== Discography == | === with Peter Hammill ===
"Patience (1983)
",36,== Discography == | === with Peter Hammill ===
"The Love Songs (1984)
",37,== Discography == | === with Peter Hammill ===
"The Margin (1985, live)
",38,== Discography == | === with Peter Hammill ===
"Out of Water (1990)
",39,== Discography == | === with Peter Hammill ===
"Room Temperature (1990, live)
",40,== Discography == | === with Peter Hammill ===
"Fireships (1992)
",41,== Discography == | === with Peter Hammill ===
"The Noise (1993)
",42,== Discography == | === with Peter Hammill ===
"Offensichtlich Goldfisch (1993)
",43,== Discography == | === with Peter Hammill ===
"There Goes The Daylight (1993, live)
",44,== Discography == | === with Peter Hammill ===
"Roaring Forties (1994)
",45,== Discography == | === with Peter Hammill ===
"=== Other collaborations ===
",46,== Discography == | === Other collaborations ===
"Songs from Wasties Orchard (Magna Carta) (1971)
",47,== Discography == | === Other collaborations ===
