paragraph,paragraphIndex,section
"Edmund Leonard Thigpen (December 28, 1930 – January 13, 2010) was an American jazz drummer, best known for his work with the Oscar Peterson trio from 1959 to 1965. Thigpen also performed with the Billy Taylor trio from 1956 to 1959.
",0,N/A
"== Biography ==
",1,== Biography ==
"Born in Chicago, Illinois, United States, Thigpen was raised in Los Angeles, California, and attended Thomas Jefferson High School, where Art Farmer, Dexter Gordon and Chico Hamilton also attended. After majoring in sociology at Los Angeles City College, Thigpen returned to East St. Louis for one year to pursue music while living with his father who had been playing with Andy Kirk's Clouds of Joy. His father, Ben Thigpen, was a drummer who played with Andy Kirk for sixteen years during the 1930s and 1940s.
",2,== Biography ==
"Thigpen first worked professionally in New York City with the Cootie Williams orchestra from 1951 to 1952 at the Savoy Ballroom. During this time he played with musicians such as Dinah Washington, Gil Mellé, Oscar Pettiford, Eddie Vinson, Paul Quinichette, Ernie Wilkins, Charlie Rouse, Lennie Tristano, Jutta Hipp, Johnny Hodges, Dorothy Ashby, Bud Powell, and Billy Taylor.
",3,== Biography ==
"In 1959, he replaced guitarist Herb Ellis in the Oscar Peterson Trio in Toronto, Ontario, Canada. In 1961 he recorded in Los Angeles, featuring on the Teddy Edwards–Howard McGhee Quintet album entitled Together Again for the Contemporary label with Phineas Newborn Jr. and Ray Brown. After leaving Peterson, Thigpen recorded the album Out of the Storm as a leader for Verve in 1966. He then went on to tour with Ella Fitzgerald from 1967 to 1972. In 1972, Thigpen moved to Copenhagen, joining several other American jazz musicians who had settled in that city over the previous two decades. There he worked with fellow American expatriates, including Kenny Drew, Ernie Wilkins, Thad Jones, as well as leading Danish jazz musicians such as Svend Asmussen, Mads Vinding, Alex Riel and Niels-Henning Ørsted Pedersen. He also played with a variety of other leading musicians of the time, such as Clark Terry, Eddie ""Lockjaw"" Davis, Milt Jackson and Monty Alexander.
",4,== Biography ==
"Thigpen died peacefully after a brief period in Hvidovre Hospital in Copenhagen on January 13, 2010. He had been hospitalized for heart and lung problems and was also suffering from Parkinson's disease. He is buried at Vestre Kirkegård.
",5,== Biography ==
"== Awards and recognition ==
",6,== Awards and recognition ==
"Thigpen was inducted into the Percussive Arts Society Hall of Fame in 2002.
",7,== Awards and recognition ==
"== Discography ==
",8,== Discography ==
"=== As leader ===
",9,== Discography == | === As leader ===
