paragraph,paragraphIndex,section
"Homer Steinweiss is an American drummer, songwriter, chef, and composer and producer known as a prominent drummer in the New York soul revival scene. He is a founding member and drummer of groups including Sharon Jones & The Dap-Kings, Lee Fields & The Expressions, El Michels Affair, and Dan Auerbach's The Arcs, among many others. A popular session musician as part of The Dap-Kings and in his own right, he is perhaps best known for his work with Mark Ronson and Amy Winehouse, with whom he recorded the 2006 album Back to Black.
",0,N/A
"== Early life ==
",1,== Early life ==
"Steinweiss was born into a musical family in New York City. His parents worked in the Jewelry business and were very supportive of his interest in music. He began playing music in the early 1990s after watching a conga player in the jazz band at his sister's Manhattan high school. When his conga teacher became unavailable he switched to drums. Steinweiss was initially interested in grunge but an early drum teacher, Matt Patuto, guided him to the music of James Brown and The Meters.
",2,== Early life ==
"In 2001, Steinweiss entered college at SUNY Purchase to study philosophy, though he already had an active musical career.
",3,== Early life ==
"== Career ==
",4,== Career ==
"Steinweiss' career took off when he was only 16 after The Mighty Imperials released their first record, Thunder Chicken. The Mighty Imperials included Steinweiss on drums, bassist Nick Movshon, multi-instrumentalist Leon Michels (later founder of Truth and Soul Records), and singer Joseph Henry.
",5,== Career ==
"The Mighty Imperials' raw funk and soul sounds morphed into many collaborations including Sharon Jones & The Dap-Kings, El Michels Affair, Fabulous Three, Menahan Street Band and The Arcs and others. In 2006, British producer Mark Ronson heard Sharon Jones & The Dap-Kings and asked the band to play a session with the then-unknown Amy Winehouse.  These sessions became her album Back to Black.
",6,== Career ==
"Steinweiss has recorded and toured with artists such as Amy Winehouse, The Arcs, St. Vincent, Foreigner, The Kills, Bruno Mars, Lady Gaga, Sheryl Crow and others.
",7,== Career ==
"== Personal life ==
",8,== Personal life ==
"Steinweiss is an illustrator and dog lover, a foodie and occasionally blogs about the food he finds.
",9,== Personal life ==
"== Discography ==
",10,== Discography ==
"Adapted from Allmusic.
",11,== Discography ==
"=== As band member ===
",12,== Discography == | === As band member ===
"With The Mighty Imperials
",13,== Discography == | === As band member ===
"Thunder Chicken (2001)With Sharon Jones & the Dap-Kings
",14,== Discography == | === As band member ===
"Dap Dippin' with Sharon Jones and the Dap-Kings (2002)
",15,== Discography == | === As band member ===
"Naturally (2005)
",16,== Discography == | === As band member ===
"100 Days, 100 Nights (2007)
",17,== Discography == | === As band member ===
"I Learned the Hard Way (2010)
",18,== Discography == | === As band member ===
"Give the People What They Want (2014)
",19,== Discography == | === As band member ===
"It's a Holiday Soul Party (2015)
",20,== Discography == | === As band member ===
"Soul of a Woman (2017)With Lee Field & The Expressions
",21,== Discography == | === As band member ===
"Problems (2002)
",22,== Discography == | === As band member ===
"My World (2009)
",23,== Discography == | === As band member ===
"Faithful Man (2012)
",24,== Discography == | === As band member ===
"Emma Jean (2014)
",25,== Discography == | === As band member ===
"Special Night (2016)
",26,== Discography == | === As band member ===
