paragraph,paragraphIndex,section
"Jack Costanzo (September 24, 1919 – August 18, 2018) was an American percussionist.
",0,N/A
"== Biography ==
",1,== Biography ==
"A composer, conductor and drummer, Costanzo is best known for having been a bongo player, and was nicknamed ""Mr. Bongo"". He visited Havana three times in the 1940s and learned to play Afro-Cuban rhythms on the bongos and congas.
",2,== Biography ==
"Costanzo started as a dancer, touring as a team with his wife before World War II. After his discharge from the Navy, he worked as a dance instructor at the Beverly Hills Hotel, where Latin band leader Bobby Ramos heard Costanzo playing bongos in a jam session and offered him a job. Throughout the 1940s, Costanzo worked with several Latin bands, including a revived version of the Lecuona Cuban Boys, Desi Arnaz, and Rene Touzet.
",3,== Biography ==
"Costanzo toured with Stan Kenton from 1947–48 and occasionally in the 1950s, and played with Nat King Cole from 1949 to 1953. He also played with the Billy May Orchestra, Peggy Lee, Danny Kaye, Perez Prado, Charlie Barnet, Pete Rugolo, Betty Grable, Harry James, Judy Garland, Patti Page, Jane Powell, Ray Anthony, Martin & Lewis, Frances Faye, Dinah Shore, Xavier Cugat, Frank Sinatra, Tony Curtis, and Eddie Fisher.
",4,== Biography ==
"Costanzo formed his own band in the 1950s which recorded and toured internationally. Many Hollywood stars studied bongos with him, including Marlon Brando, Rita Moreno, Carolyn Jones, Hugh O'Brian, Keenan Wynn, Van Johnson, Tony Curtis, Betty Grable, Vic Damone, James Dean, and Gary Cooper. Costanzo was in retirement until 1998 when he decided to make a comeback and in 2001 recorded Back From Havana under the Ubiquity Records umbrella. This album featured the likes of Black Note's Gilbert Castellanos, Steve Firerobing and the Panamanian singer Marilu. In 2002 he released another album with the same cast called Scorching the skins this time he also added Quino from Big Mountain. Costanzo has continued to tour and perform in California and abroad.
",5,== Biography ==
"Costanzo died of complications from a ruptured abdominal aortic aneurysm at his home in Lakeside, California on August 18, 2018, aged 98.
",6,== Biography ==
"== Discography ==
",7,== Discography ==
"Albums
",8,== Discography ==
"Bongo Cha-Cha-Cha!, (Golden Tone) C 4061
",9,== Discography ==
"King of the Bongos
",10,== Discography ==
"Bongo Fever, (Sunset) SUS-5134
",11,== Discography ==
"Afro Can Can, (Liberty) LRP-3137
",12,== Discography ==
"Learn–Play Bongos, Liberty LRP-3177
",13,== Discography ==
"Jack Costanzo and His Afro Cuban Band, GNP Crescendo GNP-19
",14,== Discography ==
"Vivo Tirado, GNP Crescendo GNPS 2057
",15,== Discography ==
"Mr. Bongo Afro Cuban Band, (Palladium) PLP 126
",16,== Discography ==
"1949: Nat King Cole & His Trio - The Forgotten 1949 Carnegie Hall Concert, Hep 2010 CD
",17,== Discography ==
"1954: Afro Cuban Jazz North-of-the-Border
",18,== Discography ==
"1954: Afro-Cubano
",19,== Discography ==
"1958: Latin Fever, Liberty LRP-3093
",20,== Discography ==
"1950s: Mr. Bongo Has Brass, (Zephyr) 12003
",21,== Discography ==
