paragraph,paragraphIndex,section
"Sakib ""Šako"" Polumenta  (born 27 March 1968) is a Montenegrin pop-folk singer popular throughout the former Yugoslav republics.
",0,N/A
"== Personal and early life ==
",1,== Personal and early life ==
"Polumenta was born into a Bosniak family in Bijelo Polje, a municipality of northern Montenegro (then part of Yugoslavia).
",2,== Personal and early life ==
"He is married with Vesna, whom he has been in a relationship for 15 years (as of 2013). He has a daughter, Rijalda (b. 1989), who married in 2012. He is the paternal uncle of well-known singer Dado Polumenta, whose career he helped launch.
",3,== Personal and early life ==
"At early stage of his career he used to sing in Serbian Ekavian dialect which was uncommon for his homeland Montenegro but that made him gain wide popularity.
",4,== Personal and early life ==
"== Career ==
",5,== Career ==
"He began his career in 1993. He has several housings in Podgorica, Belgrade, Ulcinj. He is often singing in the Belgrade splav (river boat) ""River"".Šakib becomes more famous after sex scandal where he had relationship with younger woman where media researched that she was 16 years old, at that time. It was a huge scandal where he almost lost his career as a pedophile. Later on he was published in Serbian and Montenegrin media as very sloppy singer when his rented apartment was left with garbage in front of his doors for 4 days. He began insulting his neighbours for that, but later on he cleaned the building and garbage.
",6,== Career ==
"== Discography ==
",7,== Discography ==
"Studio albumsEj, sudbino (1993)
",8,== Discography ==
"Skitnica (1995)
",9,== Discography ==
"Hej, ženo (1997)
",10,== Discography ==
"Aman, Aman (1999)
",11,== Discography ==
"Od ljubavi oslepeo (2000)
",12,== Discography ==
"Dišem za tebe (2002)
",13,== Discography ==
"Uvijek blizu (2004)
",14,== Discography ==
"Karta za budućnost (2006)
",15,== Discography ==
"Sanjao sam san... (2008)
",16,== Discography ==
"Heroj... (2011)
",17,== Discography ==
"Sve je samo tren (2015)As featured artistGde god pođem tebi idem (2006) with Stoja on her album, Metak
",18,== Discography ==
"== References ==
",19,== References ==
"== External links ==
",20,== External links ==
Šako Polumenta discography at Discogs,21,== External links ==
