paragraph,paragraphIndex,section
"Emma Louise Lobb (born 16 July 1991), who performs as Emma Louise, is an Australian indie pop singer-songwriter from Cairns. She is best known for her 2011 debut single ""Jungle"". Two studio albums, Vs Head vs Heart (March 2013) and Supercry (July 2016), have reached the ARIA Albums Chart top 15. At the ARIA Music Awards of 2013 she was nominated for Best Female Artist. 
",0,N/A
"== Biography ==
",1,== Biography ==
"=== 1991–2012: Early life and EPs ===
",2,== Biography == | === 1991–2012: Early life and EPs ===
"Emma Louise Lobb, was born in July 1991, she grew up in Cairns. Lobb told ABC news ""My dad bought me my first guitar when I was six and I wrote my first song when I was in grade nine, which was about a dog. I started to write serious songs… when I was in grade ten.""At the 2007 Queensland Music Awards Lobb won Best Secondary School song and the People's Choice Award with the guitar-driven ballad, ""Kim's Song"" despite the song only being available on her MySpaceLobb issued a five-track extended play, Autumn Tongues, in 2008. It was recorded with Mark Myers at Pegasus Studios, Cairns. She moved from Cairns to Brisbane in early 2010 where she initially worked as an events manager. In the following year described her influences, ""My biggest musical role models are Missy Higgins, Josh Pyke, Sarah Blasko and Lior. Missy Higgins really inspired me to start writing music.""In April 2011, Lobb released another EP, Full Hearts & Empty Rooms, and one of its four tracks, ""Jungle"", received high rotation on the national youth radio, Triple J. The EP reached the ARIA Singles Chart top 100. During that year she toured in support of Boy & Bear. She was nominated for the 2011 J Award in the Unearthed talent contest for artist of the year. On the Triple J Hottest 100, 2011, ""Jungle"" was listed at No. 23 by the station's listeners in its on line poll.
",3,== Biography == | === 1991–2012: Early life and EPs ===
"=== 2013–present: Studio albums ===
",4,== Biography == | === 2013–present: Studio albums ===
"In March 2013, Lobb released her debut studio album, Vs Head vs Heart, which peaked at No. 12 on the ARIA Albums Chart. She was nominated for Best Female Artist at the ARIA Music Awards of 2013. She has won categories at the Queensland Music Awards in that year. Also in 2013 year German DJ and producer, Wankelmut, remixed Lobb's track, ""Jungle"", which was released as ""My Head Is a Jungle"". It subsequently reached double platinum status in Italy and top 30 in Germany. International fashion house Yves Saint Laurent used  ""Jungle"" in their worldwide advertising campaign for Black Opium perfume in 2014. 
",5,== Biography == | === 2013–present: Studio albums ===
"In 2014, She collaborated with Australian electronic duo, Flight Facilities, featuring on their single, ""Two Bodies"", released in September 2014, which reached the ARIA top 100 and was placed at No. 39 on Triple J Hottest 100, 2014. In 2015 Lobb was the opening act for English singer, Sam Smith, on the Oceania leg of their In the Lonely Hour Tour. She was also the main support on Smith's second Australian tour, during November–December of that year. 
",6,== Biography == | === 2013–present: Studio albums ===
"In 2015, Lobb signed with Liberation Music She issued her second solo album, Supercry, on 11 July 2016, which reached No. 14. In 2016, Lobb appeared in an advertising campaign for South Australian Tourism Commission. The ad has her singing a version of the INXS song, ""Never Tear Us Apart"". In September 2018, Lobb released her third studio album, Lilac Everything: A Project by Emma Louise
",7,== Biography == | === 2013–present: Studio albums ===
"== Personal life ==
",8,== Personal life ==
"Lobb married Canadian musician Tobias Jesso Jr. in January 2019; they have since had a child.
",9,== Personal life ==
"== Discography ==
",10,== Discography ==
"=== Studio albums ===
",11,== Discography == | === Studio albums ===
"=== Extended plays ===
",12,== Discography == | === Extended plays ===
"=== Singles ===
",13,== Discography == | === Singles ===
"==== As lead artist ====
",14,== Discography == | ==== As lead artist ====
"==== As featured artist ====
",15,== Discography == | ==== As featured artist ====
"=== Other album appearances ===
",16,== Discography == | === Other album appearances ===
"== Awards and nominations ==
",17,== Awards and nominations ==
"=== AIR Awards ===
",18,== Awards and nominations == | === AIR Awards ===
"The Australian Independent Record Awards (commonly known informally as AIR Awards) is an annual awards night to recognise, promote and celebrate the success of Australia's Independent Music sector.
",19,== Awards and nominations == | === AIR Awards ===
"=== ARIA Music Awards ===
",20,== Awards and nominations == | === ARIA Music Awards ===
"The ARIA Music Awards is an annual awards ceremony that recognises excellence, innovation, and achievement across all genres of Australian music.
",21,== Awards and nominations == | === ARIA Music Awards ===
"=== J Awards ===
",22,== Awards and nominations == | === J Awards ===
"The J Awards are an annual series of Australian music awards that were established by the Australian Broadcasting Corporation's youth-focused radio station Triple J. They commenced in 2005.
",23,== Awards and nominations == | === J Awards ===
"=== Queensland Music Awards ===
",24,== Awards and nominations == | === Queensland Music Awards ===
"The Queensland Music Awards (previously known as Q Song Awards) are annual awards celebrating Queensland, Australia's brightest emerging artists and established legends. They commenced in 2006.
",25,== Awards and nominations == | === Queensland Music Awards ===
"=== Vanda & Young Global Songwriting Competition ===
",26,== Awards and nominations == | === Vanda & Young Global Songwriting Competition ===
"The Vanda & Young Global Songwriting Competition is an annual competition that ""acknowledges great songwriting whilst supporting and raising money for Nordoff-Robbins"" and is coordinated by Albert Music and APRA AMCOS. It commenced in 2009.
",27,== Awards and nominations == | === Vanda & Young Global Songwriting Competition ===
== References ==,28,== References ==
