paragraph,paragraphIndex,section
"Ellinor Miranda Salome Olovsdotter (born 8 October 1985), known professionally as Elliphant, is a Swedish singer, songwriter and rapper. Elliphant's sound was initially created together with the Swedish production duo Jungle, which consists of Tim Deneve and Ted Krotkiewski. The music they created together caught the attention of TEN Music Group, to which Elliphant signed in 2011. Elliphant also supported Major Lazer, the side project of American producer and DJ Diplo, on their 2015 European tour.
",0,N/A
"== Life and career ==
",1,== Life and career ==
"=== Early life and career beginnings ===
",2,== Life and career == | === Early life and career beginnings ===
"Elliphant was born Ellinor Miranda Salome Olovsdotter in Stockholm, Sweden, to an Icelandic family. In 2011, Elliphant was at a party in Paris when she met producer Tim Deneve, who needed someone that could sing and help him with his demos. Six months later, she signed to TEN Music Group.
",3,== Life and career == | === Early life and career beginnings ===
"=== 2012–2013: Elliphant and A Good Idea ===
",4,== Life and career == | === 2012–2013: Elliphant and A Good Idea ===
"Elliphant released her debut single ""Tekkno Scene"" in 2012. The track, which features rapper Adam Kanyama, was positively received and was featured in the video game FIFA 13. The song earned comparisons to M.I.A. and Diplo. In October 2012, Elliphant released her eponymous debut extended play on A Bigger Splash Records, including the singles ""Tekkno Scene"" and ""Down on Life"". Following the release of her first EP, Elliphant stated in an interview with Idolator in July 2013 that she had signed to Dr. Luke's label Kemosabe Records and that her Swedish debut studio album would be titled A Good Idea. The album was released in her native Sweden on 9 October 2013, and features a number of artists and producers, including Swedish duo Niki and the Dove, who are featured on the track ""More Fire"".
",5,== Life and career == | === 2012–2013: Elliphant and A Good Idea ===
"=== 2014–present: Look Like You Love It, One More and Living Life Golden ===
",6,"== Life and career == | === 2014–present: Look Like You Love It, One More and Living Life Golden ==="
"Elliphant released her second EP, titled Look Like You Love It, in April 2014 via Kemosabe Records and Mad Decent, featuring production from Dr. Luke, Diplo, Skrillex and Dave Sitek. It was followed by yet another EP, One More, in October, whose title track features Danish singer MØ. Elliphant was one of the opening acts on Charli XCX's Girl Power North America Tour in September and October 2014. In early July 2015, it was announced that Elliphant's second studio album and North American debut album, Living Life Golden, would be released on 25 September by Kemosabe Records. However, it was reported in late August 2015 that the album's release had been pushed back to an unspecified date. In December 2015, it was announced that the album would be released on 25 March 2016. At the ARIA Music Awards of 2017 the Song of the Year category was won by ""Stranger"" featuring Elliphant. As one of the track's songwriters, Elliphant also won Dance Work of the Year and Most Played Australian Work at the APRA Music Awards of 2018. In 2018, the song ""Everybody"" was featured at the end of the film The Spy Who Dumped Me. Later in 2018, a new Elliphant song ""To the End"" was featured in the film Spider-Man: Into the Spider-Verse, serving as the introduction music for Spider-Woman. The song was released in January 2019. She released her third studio album Rocking Horse in April 2021, preceded by the singles ""Uterus"", ""Had Enough"", ""Time Machine"", ""White Tiger"", ""Could This Be Love"", ""Drunk & Angry"" and ""Notorious"".
",7,"== Life and career == | === 2014–present: Look Like You Love It, One More and Living Life Golden ==="
"== Discography ==
",8,== Discography ==
"=== Studio albums ===
",9,== Discography == | === Studio albums ===
"=== Extended plays ===
",10,== Discography == | === Extended plays ===
"=== Singles ===
",11,== Discography == | === Singles ===
"==== As lead artist ====
",12,== Discography == | ==== As lead artist ====
"==== As featured artist ====
",13,== Discography == | ==== As featured artist ====
"==== Promotional singles ====
",14,== Discography == | ==== Promotional singles ====
"=== Guest appearances ===
",15,== Discography == | === Guest appearances ===
"=== Music videos ===
",16,== Discography == | === Music videos ===
"== References ==
",17,== References ==
"== External links ==
",18,== External links ==
Official website,19,== External links ==
