paragraph,paragraphIndex,section
"George Reed Wilbourn (September 2, 1922 – October 9, 2011) was an American jazz drummer and singer who performed as George Reed.
",0,N/A
"== Life and works ==
",1,== Life and works ==
"Reed was born in 1922 in Mount Hope, West Virginia, United States. He grew up in Harlem, New York, near the Savoy Ballroom. His early mentors included the Count Basie musicians Jo Jones and Freddie Green. In the course of his career, he played with Charlie Parker, Red Allen, Marian McPartland, Joe Venuti, Buddy Tate and Bertha Hope. In 1970, he toured Europe in the all-star formation Saints & Sinners with Vic Dickenson and Red Richards. In his later years, Reed performed as a percussionist and singer with the swing and dance band Lindy Hop Heaven. He often appeared at the Green Pastures jazz club in Elmira where he has lived since 1990 and was a mentor for younger jazz musicians. In the 2000s, he formed a trio with Jeff Barone (guitar) and Ron Oswanski (organ). Reed, who was active as a musician until 2010, died in October 2011 at the age of 89 at the Chemung County Nursing Facility in Elmira.
",2,== Life and works ==
"== Discography ==
",3,== Discography ==
"Red Allen: Live 1965 (Storyville Records, 1965)
",4,== Discography ==
"The Buddy Tate Celebrity Club Orchestra: Unbroken (MPS Records, 1970)
",5,== Discography ==
"The Saints & Sinners In Europe (MPS, 1970) with Rudy Powell, Red Richards, Vic Dickenson, Herman Autrey
",6,== Discography ==
"Marion McPartland, Jimmy McPartland & The All Star Jazz Assassins: !Wanted! (Improv, 1977)
",7,== Discography ==
"Lindy Hop Heaven: Goin' To Lindy Land (2002)
",8,== Discography ==
"== References ==
",9,== References ==
"== External links ==
",10,== External links ==
George Reed discography at Discogs,11,== External links ==
