paragraph,paragraphIndex,section
"Glen Sobel is an American drummer who has performed and recorded in many different genres. Mainly known for being the drummer for Alice Cooper since 2011, Sobel has worked with other musicians/groups, including Mötley Crüe, Hollywood Vampires (band), Richie Sambora, Orianthi, Beautiful Creatures, Chris Impellitteri, Gary Hoey, Tony MacAlpine, Jennifer Batten, Paul Gilbert, Saga and Shark Island.
",0,N/A
"As a member of the house band at various events from 2011 to present, Sobel played behind such varied artists as Steven Tyler, Joe Perry, Sammy Hagar, Johnny Depp, Jim Carrey, Rob Halford, ""Weird"" Al Yankovic, Mike Myers, Sarah McLachlan, Michael McDonald, Robbie Krieger, Kesha, Arthur Brown and others.
",1,N/A
"== Biography ==
",2,== Biography ==
"A native of Los Angeles, Sobel began playing drums at the age of eleven. He studied drums throughout high school whilst playing in marching bands, jazz bands and other bands outside of school, ultimately winning a large drum-off competition in Los Angeles at the age of 19. This soon led to his first pro gig playing for guitar virtuoso Tony MacAlpine. Sobel recorded one record with MacAlpine in 1993, entitled Madness, which featured jazz saxophone luminary Branford Marsalis.
",3,== Biography ==
"Switching musical gears, Sobel took gigs with SX-10, a rap/rock hybrid band with Sen Dog of Cypress Hill which featured many other rap luminaries of the day such as Everlast and Kottonmouth Kings. Soon after, Sobel accepted an offer to become a band member of Warner Bros. Records artists Beautiful Creatures whose line-up also featured Joe Leste of Bang Tango and DJ Ashba of Sixx: A.M. and Guns N' Roses. Beautiful Creatures participated in several tours in 2001 including Ozzfest, opening for Marilyn Manson and others.
",4,== Biography ==
"The next few years saw Sobel playing on a number of tours and recording jobs including playing on the new version of ""Heavy Action"" (the Monday Night Football theme on ESPN) and touring with American Idol second runner up Elliott Yamin who scored a top ten smash in 2007.
",5,== Biography ==
"Teaching jobs also followed with a faculty position in the drum department at Musician's Institute in Hollywood, which led to appearing and performing at various drum clinics and festivals in several countries such as Drum Daze in Columbus, Ohio, the Laguna Drum Festival in Mexico and various clinics throughout Asia and Europe.
",6,== Biography ==
"In September 2010, Sobel got a last minute call to sub for an injured Matt Laug on the Vasco Rossi 2010 Indoor Tour of Italy. The tour saw crowds in excess of 40,000 people and Sobel filled in for five weeks. In October 2015 during Mötley Crüe's farewell tour, Sobel filled in for Tommy Lee, who was unable to perform due to tendinitis in his wrist. Sobel played drums in both Alice Cooper and Mötley Crüe for 5 consecutive shows while Lee was recovering from his injury. On January 21, 2017, Sobel performed with the Hollywood Vampires at the TEC Awards that honored Joe Perry with the Les Paul Award. When not on the road, Sobel plays around Los Angeles with various artists including Def Leppard guitarist Vivian Campbell's band, Sir Sodoff and the Trainwrecks.
",7,== Biography ==
"== Equipment ==
",8,== Equipment ==
"Sobel plays DW drums, pedals, and hardware, Evans drumheads, Sabian cymbals, Vater drumsticks, and Meinl Percussion.  He has in the past also played Mapex drums, Regal Tip drumsticks and Remo drumheads.
",9,== Equipment ==
"Drumheads: Evans: 
",10,== Equipment ==
"Snare: Heavyweight or ST Dry
",11,== Equipment ==
"Toms: G2 Clear/G1 Clear
",12,== Equipment ==
"Bass: EMAD Clear or GMAD Clear equipped with EQ patchCymbals: Sabian: 
",13,== Equipment ==
"19"" AA holy china
",14,== Equipment ==
"15"" HHX power hi-hats
",15,== Equipment ==
"10"" AAX splash
",16,== Equipment ==
"18"" Paragon crash
",17,== Equipment ==
"20"" Paragon crash
",18,== Equipment ==
"20"" HHX x-plosion crash
",19,== Equipment ==
"22"" HHX legacy ride
",20,== Equipment ==
"18"" AA china
",21,== Equipment ==
"14"" AA metal-x hi-hats
",22,== Equipment ==
"19"" AAX stage crashPercussion: Meinl: 
",23,== Equipment ==
"6.25"" Kenny Aranoff signature cowbellDrumsticks: Vater: 
",24,== Equipment ==
"Vater Extreme 5A drumsticks
",25,== Equipment ==
"Vater Extreme 3A drumsticks
",26,== Equipment ==
"== Discography ==
",27,== Discography ==
"=== Recordings ===
",28,== Discography == | === Recordings ===
"(2018) Alice Cooper - A Paranormal Evening With Alice Cooper - At The Paris Olympia
",29,== Discography == | === Recordings ===
"(2018) Adrian Galysh - Venusian Sunrise: 20th Anniversary Edition
",30,== Discography == | === Recordings ===
"(2015) Hollywood Vampires - Hollywood Vampires
",31,== Discography == | === Recordings ===
"(2014) Vasco Rossi - Sono Innocente
",32,== Discography == | === Recordings ===
"(2013) Alice Cooper - Raise the Dead: Live at Wacken
",33,== Discography == | === Recordings ===
"(2011) Tina Guo – The Journey
",34,== Discography == | === Recordings ===
"(2009) Carly Patterson – Back to the Beginning
",35,== Discography == | === Recordings ===
"(2008) Adrian Galysh – Earth Tones
",36,== Discography == | === Recordings ===
"(2007) Paul Gilbert – Get Out of My Yard (guitar instructional DVD)
",37,== Discography == | === Recordings ===
"(2007) Tiffany – I Think We're Alone Now: '80s Hits and More
",38,== Discography == | === Recordings ===
"(2006) Jeff Scott Soto – Essential Ballads
",39,== Discography == | === Recordings ===
"(2006) Shark Island – Gathering of the Faithful
",40,== Discography == | === Recordings ===
"(2006) Tony MacAlpine – Collection: The Shrapnel Years
",41,== Discography == | === Recordings ===
"(2005) Various artists – An All Star Tribute to Cher
",42,== Discography == | === Recordings ===
"(2005) Beautiful Creatures – Deuce
",43,== Discography == | === Recordings ===
"(2005) Gary Hoey – Monster Surf
",44,== Discography == | === Recordings ===
"(2004) SX-10 – Rhymes in the Chamber
",45,== Discography == | === Recordings ===
"(2004) Gary Hoey – The Best of Gary Hoey
",46,== Discography == | === Recordings ===
"(2004) Impellitteri – Pedal to the Metal
",47,== Discography == | === Recordings ===
"(2004) Various artists – Cypress Thrill (X-Ray)
",48,== Discography == | === Recordings ===
"(2004) Jeff Scott Soto – Lost in the Translation
",49,== Discography == | === Recordings ===
"(2004) Various artists – Hey! It's a Teenacide Pajama Party!
",50,== Discography == | === Recordings ===
"(2004) Ken Tamplin and Friends – Wake the Nations
",51,== Discography == | === Recordings ===
"(2003) Gary Hoey – Ho! Ho! Hoey: The Complete Collection
",52,== Discography == | === Recordings ===
"(2002) Impellitteri – System X
",53,== Discography == | === Recordings ===
"(2002) Impellitteri – The Very Best of Impellitteri: Faster Than the Speed of Light
",54,== Discography == | === Recordings ===
"(2001) Beautiful Creatures – Beautiful Creatures
",55,== Discography == | === Recordings ===
"(2001) Various artists – Straight Out of Cypress
",56,== Discography == | === Recordings ===
"(2001) Gary Hoey – Best of Ho! Ho! Hoey
",57,== Discography == | === Recordings ===
"(2000) Impellitteri – Crunch
",58,== Discography == | === Recordings ===
