time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
26 September 1948,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Stuart Mcbeath Tosh (born 26 September 1948), also known as Stuart Tosh, is a Scottish drummer, songwriter and vocalist.",0,0,,2201295,1948-09-26,1948-09-26,ML
the 1970s and 1980s,DT CD CC CD,PREFIX_REGEX_1 YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,MODIFIER TIME MODIFIER TIME,time_reference,"He recorded and toured with a succession of bands during the 1970s and 1980s, including Pilot, The Alan Parsons Project, 10cc, Camel, and with Roger Daltrey.",1,1,,2201295,1970-01-01,1989-12-31,LLM
