time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
December 2007,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,She split from the label in December 2007 after the release of a digital-only extended play.,3,0,,32963865,2007-12-01,2007-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,She currently performs as part of Eric Church's band.,5,0,,32963865,,,ML
