time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1911 and 1917,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Between 1911 and 1917, he made five recordings of ""King of the Bungaloos"", which was his most popular song.",2,2,== Career ==,592582,1911-01-01,1917-12-31,ML
1912,CD,YEAR_REGEX_1,TIME,time_reference,"While on a tour of Europe in 1912, Blanche Werner died.",6,2,== Career ==,592582,1912-01-01,1912-12-31,ML
1912–13,CD,YEAR_REGEX_1,TIME,time_reference,"Greene continued to perform, making about 64 recordings during 1912–13 before returning to the U.S.",7,2,== Career ==,592582,1912-01-01,2023-12-31,ML
"June 9 , 1877 – April 5 , 1930","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Eugene Delbert Greene (June 9, 1877 – April 5, 1930) was an American vaudeville and ragtime singer.",0,0,,592582,1877-06-09,1930-04-05,LLM
Now,RB,TIMELINE_REGEX,TIME,time_reference,"Now"".",5,2,== Career ==,592582,,,ML
The Early Years 1890–1950,DT JJ NNS CD,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX YEAR_REGEX_1,MODIFIER MODIFIER TIME TIME,time_reference,The Early Years 1890–1950 as part of Sony's Soundtrack for a Century box set.,11,2,== Career ==,592582,,,ML
