time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2005,CD,YEAR_REGEX_1,TIME,time_reference,Their initial releases were on Spook City Records; the group signed with Bridge Nine Records in 2005.,2,0,,11692750,2005-01-01,2005-12-31,ML
"July 23 , 2006","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"** - reissue contains 3 new studio tracks and 6 live tracks recorded at CBGB's on July 23, 2006",0,5,== Discography ==,11692750,2006-07-23,2006-07-23,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,Born from Misery (2006),0,8,== Music videos ==,11692750,2006-01-01,2006-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Break Through It All (2007),0,9,== Music videos ==,11692750,2007-01-01,2007-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,True Defeat (2019),0,10,== Music videos ==,11692750,2019-01-01,2019-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,Freedom Dies (2019),0,11,== Music videos ==,11692750,2019-01-01,2019-12-31,ML
