time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
Jan,NNP,MONTH_ABBR_REGEX,TIME,time_reference,"Capella Cracoviensis, Jan Tomasz Adamus",1,3,== Discography ==,37665711,,,ML
pasticcio,NN,TIMELINE_REGEX,TIME,time_reference,L'Olimpiade (Opera pasticcio).,0,15,== Discography ==,37665711,,,ML
