time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1856–1925,CD,YEAR_REGEX_1,TIME,time_reference,"Georg Frederik Ferdinand Allen (1856–1925) was a Danish singing teacher, conductor and composer.",0,0,,22107744,1856-01-01,1925-12-31,ML
1888 to 1892,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He was then a singing teacher in Copenhagen and during 1888 to 1892 a teacher at a conservatory in New York City and the singer at Trinity Church.,1,1,,22107744,1888-01-01,1892-12-31,ML
