time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 4 , 1951","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Dariush was born in Tehran to parents from Mianeh on February 4, 1951.",0,2,== Biography ==,3820835,1951-02-04,1951-02-04,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,(Persian: به من نگو دوست دارم be man nagu duset dāram)He left Iran in 1978 and became a part of the diasporic music scene in Los Angeles.,5,2,== Biography ==,3820835,1978-01-01,1978-12-31,ML
early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"He spent his early years in Mianeh, Karaj and Kurdistan province (Ostan-e Kordestan).",1,2,== Biography ==,3820835,,,ML
