time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
30 July 1981,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Matt Gresham (born 30 July 1981) better known by his stage name Logistics, is an English drum and bass music producer and DJ from Cambridge, England.",0,0,,11757694,1981-07-30,1981-07-30,ML
2003,CD,YEAR_REGEX_1,TIME,time_reference,"The first release Gresham was involved in was a collaborative work as Nu:Logic, on Tangent Recordings in 2003.",6,2,== Biography ==,11757694,2003-01-01,2003-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"His 2006 album ""Now More Than Ever"", won BBC 1Xtra's 2007 Xtra Bass award.",0,3,== Biography ==,11757694,2006-01-01,2006-12-31,ML
Now,RB,TIMELINE_REGEX,TIME,time_reference,"His 2006 album ""Now More Than Ever"", won BBC 1Xtra's 2007 Xtra Bass award.",0,3,== Biography ==,11757694,,,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,"His 2006 album ""Now More Than Ever"", won BBC 1Xtra's 2007 Xtra Bass award.",0,3,== Biography ==,11757694,2007-01-01,2007-12-31,ML
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,"""He released his eighth studio album, Electric Sun, on 25 March 2016.",3,3,== Biography ==,11757694,,,ML
25 March 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"""He released his eighth studio album, Electric Sun, on 25 March 2016.",3,3,== Biography ==,11757694,2016-03-25,2016-03-25,ML
30 March 2018,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"On 30 March 2018, the album Hologram was released; the single ""Lotus Flower"" off this album was released in late 2017.",4,3,== Biography ==,11757694,2018-03-30,2018-03-30,ML
late 2017,JJ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"On 30 March 2018, the album Hologram was released; the single ""Lotus Flower"" off this album was released in late 2017.",4,3,== Biography ==,11757694,2017-01-01,2017-12-31,ML
