time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
20 November 1992,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Judith Wessendorf (born 20 November 1992 in Berlin), better known under the stage name Juju, is a German rapper of German and Moroccan descent.",0,0,,60725985,1992-11-20,1992-11-20,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2010, she met Nura for the first time.",3,2,== Life and career ==,60725985,2010-01-01,2010-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"In 2018, Nura and Juju separated and began their solo careers.",6,2,== Life and career ==,60725985,2018-01-01,2018-12-31,ML
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,Their first song was Deine Mutter and their most successful Von Party zu Party (which reached 30 million views on Youtube two years later) and Bongzimmer.,5,2,== Life and career ==,60725985,,,ML
May,NNP,MONTH_REGEX,TIME,time_reference,"Juju reached the top of the German single charts with the singles ""Melodien"" (with Capital Bra), ""Vermissen"" (with Henning May) and ""Kein Wort"" (with Loredana).",7,2,== Life and career ==,60725985,,,ML
