time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
6 May 1945,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Victoria Ellen Bond (born 6 May 1945) is an American conductor and composer.,0,0,,30682610,1945-05-06,1945-05-06,ML
1974,CD,YEAR_REGEX_1,TIME,time_reference,Bond married Stephan Peskin in 1974.,8,2,== Life ==,30682610,1974-01-01,1974-12-31,ML
1978,CD,YEAR_REGEX_1,TIME,time_reference,"Bond became an Exxon/Arts Endowment Conductor with the Pittsburgh Symphony in 1978, and in 1986 was invited to conduct the Houston Symphony for the premiere of her work Ringing.",0,3,== Life ==,30682610,1978-01-01,1978-12-31,ML
1986,CD,YEAR_REGEX_1,TIME,time_reference,"Bond became an Exxon/Arts Endowment Conductor with the Pittsburgh Symphony in 1978, and in 1986 was invited to conduct the Houston Symphony for the premiere of her work Ringing.",0,3,== Life ==,30682610,1986-01-01,1986-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"She also composed the opera Mrs. President about Victoria Woodhull, which premiered in 2012 in Anchorage, Alaska.",2,3,== Life ==,30682610,2012-01-01,2012-12-31,ML
