time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1984,CD,YEAR_REGEX_1,TIME,time_reference,He has worked on over 80 films since 1984.,2,0,,33846210,1984-01-01,1984-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,Salt (2010),0,2,== Selected filmography ==,33846210,2010-01-01,2010-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,This Must Be the Place (2011),0,3,== Selected filmography ==,33846210,2011-01-01,2011-12-31,ML
