time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 20 , 1946","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Douglas Bruce Green (born March 20, 1946), better known by his stage name Ranger Doug, is an American musician, arranger, award-winning Western music songwriter, and Grand Ole Opry member best known for his work with Western music and the group Riders in the Sky in which he plays guitar and sings lead and baritone vocals.",0,0,,8295791,1946-03-20,1946-03-20,ML
1964,CD,YEAR_REGEX_1,TIME,time_reference,"Green graduated from Cranbrook in 1964, and the University of Michigan in 1968.",0,2,== Biography ==,8295791,1964-01-01,1964-12-31,ML
1968,CD,YEAR_REGEX_1,TIME,time_reference,"Green graduated from Cranbrook in 1964, and the University of Michigan in 1968.",0,2,== Biography ==,8295791,1968-01-01,1968-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"His 2002 Vanderbilt University Press book ""Singing in the Saddle"" was the first comprehensive look at the singing cowboy phenomenon that swept the United States in the 1930s.",3,2,== Biography ==,8295791,2002-01-01,2002-12-31,ML
the 1930s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His 2002 Vanderbilt University Press book ""Singing in the Saddle"" was the first comprehensive look at the singing cowboy phenomenon that swept the United States in the 1930s.",3,2,== Biography ==,8295791,1930-01-01,1939-12-31,ML
1967 and 1969,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,In 1967 and 1969 he worked two stints with Bill Monroe's Blue Grass Boys  and one with Jimmy Martin in 1969.,9,2,== Biography ==,8295791,1967-01-01,1969-12-31,ML
1969,CD,YEAR_REGEX_1,TIME,time_reference,In 1967 and 1969 he worked two stints with Bill Monroe's Blue Grass Boys  and one with Jimmy Martin in 1969.,9,2,== Biography ==,8295791,1969-01-01,1969-12-31,ML
1972,CD,YEAR_REGEX_1,TIME,time_reference,"He recorded two albums in 1972 with Vic Jordan and the Buck White Family, one of gospel songs (In God's Eyes) and one traditional bluegrass named after his daughters Liza Jane and Sally Anne.",10,2,== Biography ==,8295791,1972-01-01,1972-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"The show currently airs Fridays at 11pm ET, Saturdays at 8pm ET, and Sundays at 9am ET, on Sirius/XM's Willie's Roadhouse Channel SiriusXM56.",7,2,== Biography ==,8295791,,,ML
