time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1954,CD,YEAR_REGEX_1,TIME,time_reference,"She became a radio announcer in 1954, and soon starting writing her own music.",5,1,,56299732,1954-01-01,1954-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,She retired from performing in 1973 and focused on teaching and researching the art of Hakka hill songs.,7,1,,56299732,1973-01-01,1973-12-31,ML
1993,CD,YEAR_REGEX_1,TIME,time_reference,Lai founded an eponymous Hakka folk music troupe in 1993.,8,1,,56299732,1993-01-01,1993-12-31,ML
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,She received the Jury Award at the 2011 Golden Melody Awards.,9,1,,56299732,2011-01-01,2011-12-31,ML
18 January 2015,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Lai died aged 82 on 18 January 2015, at home in Zhongli.",0,3,== Personal life ==,56299732,2015-01-18,2015-01-18,ML
31 October 1932 – 18 January 2015,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Lài Bìxiá; 31 October 1932 – 18 January 2015) was a Taiwanese musician known for performing Hakka hill songs.,1,0,,56299732,,,ML
Later that year,RB IN NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Later that year, Lai was designated a national treasure.",10,1,,56299732,,,ML
