time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
7 February 1986,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Thomas Sparks (born 7 February 1986) is a Swedish-born English singer-songwriter from London.,0,0,,22292192,1986-02-07,1986-02-07,ML
11 May 2009,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,His self-titled album was released on 11 May 2009 in the United Kingdom.,2,0,,22292192,2009-05-11,2009-05-11,ML
the 2011,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,The song was included in the Ubisoft's Just Dance 3 video game and was featured in the game's trailer during the 2011 Gamescom.,6,0,,22292192,2011-01-01,2011-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,He currently plays synths and guitar in Kele Okereke's solo band 'Kele',0,1,,22292192,,,ML
