time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Belle played the harp from an early age; she joined the National Children's Orchestra, and in 1990, she appeared on TV series Opportunity Knocks hosted by Les Dawson, and won that episode.",0,2,== Early years ==,59882784,1990-01-01,1990-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, she signed a record deal with Epic Records to release the album My Voice and 45 Strings, later released via Island Records (2010) under her artist name, The Lucinda Belle Orchestra; the album featured the artist Andrew Roachford on the track,  ""Keep on Looking"".",0,4,== Career ==,59882784,2008-01-01,2008-12-31,ML
2010,CD,YEAR_REGEX_1,TIME,time_reference,"In 2008, she signed a record deal with Epic Records to release the album My Voice and 45 Strings, later released via Island Records (2010) under her artist name, The Lucinda Belle Orchestra; the album featured the artist Andrew Roachford on the track,  ""Keep on Looking"".",0,4,== Career ==,59882784,2010-01-01,2010-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"Under the guidance of Big Life Management, Belle wrote and recorded in 2016 her album Thing Big: Like Me (independently released in 2019) at the retro East London recording studios Toe Rag.",3,4,== Career ==,59882784,2016-01-01,2016-12-31,ML
2019,CD,YEAR_REGEX_1,TIME,time_reference,"Under the guidance of Big Life Management, Belle wrote and recorded in 2016 her album Thing Big: Like Me (independently released in 2019) at the retro East London recording studios Toe Rag.",3,4,== Career ==,59882784,2019-01-01,2019-12-31,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"In 2016, Belle began appearing as a Keynote speaker and performer; her appearances include TEDX, EG and MEDx.",0,8,== Career == | === Keynote speaker ===,59882784,2016-01-01,2016-12-31,ML
7 June,CD NNP,DIGIT_REGEX_1 MONTH_REGEX,NUMERAL TIME,,"Lucinda Belle (born Lucinda Barry, 7 June, London, England), is a British singer, songwriter and harpist.",0,0,,59882784,,,ML
Early years,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,Early years ==,1,1,== Early years ==,59882784,,,ML
the early years,DT JJ NNS,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"In the early years of her career, she worked as a jazz singer in various clubs in London.",1,2,== Early years ==,59882784,,,ML
