time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"April 30 , 1956","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Terry Gregory (born Teresa Gregory Burdine; April 30, 1956 in Washington, D.C.) is an American country music singer-songwriter.",0,0,,26077948,1956-04-30,1956-04-30,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"Gregory's debut album, Just Like Me, was released in 1981 by Handshake Records.",1,0,,26077948,1981-01-01,1981-12-31,ML
