time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"September 29 , 1980","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Víctor Manuel Contreras Ruíz (born September 29, 1980) is a Mexican organist, harpsichordist and orchestral conductor.",0,0,,64514166,1980-09-29,1980-09-29,ML
of 2020,IN CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As of 2020, he is carrying out the project ¨Epístolas Sonoras¨, which consists of three discs of Mexican Baroque music, from the 20th century and contemporary, under the auspices of the National Fund for Culture and the Arts, in the category of Performers with a track record.",5,0,,64514166,2020-01-01,2020-12-31,ML
the 20th century,DT JJ NN,PREFIX_REGEX_1 DIGIT_REGEX_1 TIME_UNIT_REGEX,MODIFIER NUMERAL TIME,time_reference,"As of 2020, he is carrying out the project ¨Epístolas Sonoras¨, which consists of three discs of Mexican Baroque music, from the 20th century and contemporary, under the auspices of the National Fund for Culture and the Arts, in the category of Performers with a track record.",5,0,,64514166,,,ML
of the recently,IN DT RB,PREFIX_REGEX_1 PREFIX_REGEX_1 TIMELINE_REGEX,MODIFIER MODIFIER TIME,time_reference,He made the first world recording in Italy under the auspices of FONCA of the recently discovered ¨Matines tones Notebook of Sor María Clara del Santisimo Sacramento¨ as well as performed live concerts with the same works on Radio UNAM.,6,0,,64514166,,,ML
