time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1 July 1960,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Ted Key (born Anthony Matthew Key, 1 July 1960, Hull, East Riding of Yorkshire, England) was the original bassist in The Housemartins.",0,0,,25488315,1960-07-01,1960-07-01,ML
1985,CD,YEAR_REGEX_1,TIME,time_reference,He was replaced in 1985 by Norman Cook.,1,0,,25488315,1985-01-01,1985-12-31,ML
Noone,NNP,DAY_TIME_REGEX,TIME,time_reference,He is married to a BBC Radio Humberside producer Katy Noone and has two sons.,4,0,,25488315,,,ML
