time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1968,CD,YEAR_REGEX_1,TIME,time_reference,"Hambleton was the recording engineer when in 1968, Canadian music icon Stompin' Tom Connors, then an aspiring country-folk singer/songwriter, recorded at Toronto's Sound Canada studio to make his debut album, Tragedy Trail, and single, Sudbury Saturday Night.",0,2,== Career ==,43080707,1968-01-01,1968-12-31,ML
1971,CD,YEAR_REGEX_1,TIME,time_reference,"He was involved with the careers of Rain, a Kitchener pop-rock group featuring Charity Brown which had a Canadian No. 22 hit in 1971 with the Hambleton-written Out Of My Mind; Major Hoople's Boarding House, a pop-rock band that earned Canadian Top 20 in 1975 with I'm Running After You, with Hambleton's production; Gary and Dave, who had a Canadian No. 1 with Could You Ever Love Me Again; Madrigal, The Irish Rovers, Steel River, and The Stampeders.",0,3,== Career ==,43080707,1971-01-01,1971-12-31,ML
1975,CD,YEAR_REGEX_1,TIME,time_reference,"He was involved with the careers of Rain, a Kitchener pop-rock group featuring Charity Brown which had a Canadian No. 22 hit in 1971 with the Hambleton-written Out Of My Mind; Major Hoople's Boarding House, a pop-rock band that earned Canadian Top 20 in 1975 with I'm Running After You, with Hambleton's production; Gary and Dave, who had a Canadian No. 1 with Could You Ever Love Me Again; Madrigal, The Irish Rovers, Steel River, and The Stampeders.",0,3,== Career ==,43080707,1975-01-01,1975-12-31,ML
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"Over the years he has been a record producer, recording engineer, songwriter and music label executive with Axe Records.",1,0,,43080707,,,ML
Saturday Night,NNP NNP,WEEK_REGEX DAY_TIME_REGEX,TIME TIME,time_reference,"Hambleton was the recording engineer when in 1968, Canadian music icon Stompin' Tom Connors, then an aspiring country-folk singer/songwriter, recorded at Toronto's Sound Canada studio to make his debut album, Tragedy Trail, and single, Sudbury Saturday Night.",0,2,== Career ==,43080707,,,ML
