time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
of the Year,IN DT NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Silbar, a native of Los Angeles, won the Grammy Award for Song of the Year in 1990 for co-writing Bette Midler's ""Wind Beneath My Wings"" with Larry Henley.",1,0,,45423189,,,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Silbar, a native of Los Angeles, won the Grammy Award for Song of the Year in 1990 for co-writing Bette Midler's ""Wind Beneath My Wings"" with Larry Henley.",1,0,,45423189,1990-01-01,1990-12-31,ML
