time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Lisa Lopez is a Tejano music singer who had a United States Billboard Regional Mexican Airplay number one single with ""Si Quieres Verme Llorar"" (1982) on the Hacienda Record label and produced by Rick Garcia.",0,0,,50777164,1982-01-01,1982-12-31,ML
October 1981,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Lopez's core audience was targeted towards Mexicans, and became the first female Tejano singer to appear on the Billboard Top Latin Albums chart in October 1981.",1,0,,50777164,1981-10-01,1981-10-31,ML
1982,CD,YEAR_REGEX_1,TIME,time_reference,"Lopez won the first Tejano Music Award for Female Vocalist of the Year, Tejano Music Award for Female Entertainer of the Year, and won in 1982 the Tejano Music Award for Song of the Year.",6,0,,50777164,1982-01-01,1982-12-31,ML
2002,CD,YEAR_REGEX_1,TIME,time_reference,"San Miguel, Guadalupe (2002).",0,3,== Notes ==,50777164,2002-01-01,2002-12-31,ML
1990s,CD,YEAR_REGEX_1,TIME,time_reference,"Lopez became a successful female Tejano singer before the genre's 1990s golden age, and was among the seven female singers who became popular artists; including Chavela Ortiz, Patsy Torres, Laura Canales, Shelly Lares, Elsa García, and Selena.",3,0,,50777164,1990-01-01,1999-12-31,LLM
the early 1990s,DT JJ CD,PREFIX_REGEX_1 PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER MODIFIER TIME,time_reference,"She signed a recording contract with Sony Discos in the early 1990s, though her recordings failed to impact any music chart.",5,0,,50777164,1990-01-01,1993-12-31,LLM
of the Year,IN DT NNP,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Lopez won the first Tejano Music Award for Female Vocalist of the Year, Tejano Music Award for Female Entertainer of the Year, and won in 1982 the Tejano Music Award for Song of the Year.",6,0,,50777164,,,ML
Century,NNP,TIME_UNIT_REGEX,TIME,time_reference,Tejano Proud: Tex-Mex Music in the Twentieth Century.,1,3,== Notes ==,50777164,,,ML
1585441880,CD,YEAR_REGEX_1,TIME,time_reference,ISBN 1585441880.,3,3,== Notes ==,50777164,,,ML
