time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2005 to 2006,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Kadry worked as a staff engineer at SugarHill Recording Studios from 2005 to 2006.,4,0,,52346864,2005-01-01,2006-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"Heba Kadry is an Egyptian mastering engineer who currently resides in Brooklyn, New York.",0,0,,52346864,,,ML
Future,NNP,TIMELINE_REGEX,TIME,time_reference,"She is best known for her work with Bjork, Beach House, Slowdive, The Mars Volta, Neon Indian, Wooden Shjips, Lightning Bolt, White Hills, Alex G, Future Islands, Liturgy, !!!",1,0,,52346864,,,ML
