time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1987,CD,YEAR_REGEX_1,TIME,time_reference,"He later worked as a paramedic and coal miner before moving to Nashville, Tennessee in 1987.",1,1,,12025015,1987-01-01,1987-12-31,ML
1990,CD,YEAR_REGEX_1,TIME,time_reference,"Perry landed a songwriting deal in 1990, and was signed to Curb Records as a recording artist in 1995.",2,1,,12025015,1990-01-01,1990-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"Perry landed a songwriting deal in 1990, and was signed to Curb Records as a recording artist in 1995.",2,1,,12025015,1995-01-01,1995-12-31,ML
