time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"Jul 16 , 2008","NNP CD , CD",MONTH_ABBR_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Music workshop holds faculty concert Indiana Daily Student - Jul 16, 2008",0,7,== References ==,18623542,2008-07-16,2008-07-16,ML
their 1978,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,She also played flute on 'Heartbeat' from their 1978 album Chairs Missing.,1,3,,18623542,1978-01-01,1978-12-31,LLM
their 1977,PRP$ CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,,Lukas played flute on English punk band Wire's song 'Strange' which featured on their 1977 album Pink Flag .,0,3,,18623542,1977-01-01,1977-12-31,LLM
now,RB,TIMELINE_REGEX,TIME,time_reference,"pianist (now Professor) Peter Hill, and pianist / composer Douglas Young, Kathryn Lukas recorded East-West Encounters for Cameo Classics.",0,2,,18623542,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,This CD is now distributed by Nimbus Records.,1,2,,18623542,,,ML
