time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
years,NNS,TIME_UNIT_REGEX,TIME,time_reference,"In the tumultuous years of the late Tang, she was accused of treason for poems denigrating the imperial house of Tang that the rebel leader Zhu Ci forced her to write.",2,0,,50136122,,,ML
about a month,IN DT NN,PREFIX_REGEX_1 INARTICLE_REGEX TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"She stayed in the palace for about a month, where she was treated lavishly by the emperor.",9,2,== Life ==,50136122,,,ML
the following year,DT JJ NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"Zhu was defeated the following year, and Emperor Dezong, Daizong's successor, returned to Chang'an.",13,2,== Life ==,50136122,,,ML
