time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
today,NN,TIMELINE_REGEX,TIME,time_reference,"Mahieu's song, Par grant franchise (RS 782), was very widely copied and today exists in twelve chansonniers, including one in Occitan.",0,1,,19897980,,,ML
20 September 2008,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Accessed 20 September 2008.,4,4,== References ==,19897980,2008-09-20,2008-09-20,ML
1898,CD,YEAR_REGEX_1,TIME,time_reference,"Jeanroy, Alfred (1898).",0,5,== References ==,19897980,1898-01-01,1898-12-31,ML
