time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1967,CD,YEAR_REGEX_1,TIME,time_reference,"Fatmir Doga (born 1967 in Albania), began acting at the early age of five and played in more than seventy theater and television performances.",0,0,,51054894,1967-01-01,1967-12-31,ML
1987–1991,CD,YEAR_REGEX_1,TIME,time_reference,"His passion for arts made his teenage dreams come true when he won the competition vs hundreds of students, to enter the University of Arts of Albania in Tirana (1987–1991).",1,0,,51054894,1987-01-01,1991-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Fatmir moved to Canada in 1998 where he continued his career as an actor and director.,5,0,,51054894,1998-01-01,1998-12-31,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,"Successively in 2008 he started working in Los Angeles where he produced and directed several feature films that have seen starring Hollywood known actors such as Michael Madsen, Rachel Hunter, Masiela Lusha, Stacy Keach, Christopher McDonald, Sienna Guillory, Robert Miano, Lorenzo Lamas.",0,1,,51054894,2008-01-01,2008-12-31,ML
the years,DT NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,These were the years that gave Fatmir the opportunity to meet the best actors of Albanian cinematography and practice his craft.,2,0,,51054894,,,ML
