time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"December 25 , 1878 – October 17 , 1927","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Louis Cottrell (December 25, 1878 – October 17, 1927) was an influential American jazz drummer.",0,0,,16672179,,,ML
1909,CD,YEAR_REGEX_1,TIME,time_reference,He played with John Robichaux's orchestra in 1909 and with the Olympia Orchestra in New Orleans from 1900 to 1915.,1,1,,16672179,1909-01-01,1909-12-31,ML
1900 to 1915,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,He played with John Robichaux's orchestra in 1909 and with the Olympia Orchestra in New Orleans from 1900 to 1915.,1,1,,16672179,1900-01-01,1915-12-31,ML
1916 to 1918,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"From 1916 to 1918 he played in Chicago with Manuel Perez, then played with A.J. Piron until the time of his death.",2,1,,16672179,1916-01-01,1918-12-31,ML
1999,CD,YEAR_REGEX_1,TIME,time_reference,"Oxford, 1999, p. 153.",1,5,== References ==,16672179,1999-01-01,1999-12-31,ML
