time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2008-08-08,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2008-08-08.,1,7,== External links ==,18774597,2008-08-08,2008-08-08,ML
3 December 2003,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Heather Rawlyk (3 December 2003).,0,8,== External links ==,18774597,2003-12-03,2003-12-03,ML
2016-07-09,JJ,YEAR_REGEX_1,TIME,time_reference,Retrieved 2016-07-09.,3,8,== External links ==,18774597,2016-07-09,2016-07-09,ML
50 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Brimhall's books have been used by piano teachers for over 50 years and he has contributed immensely to the arrangements available to beginning students of piano, making classical and popular piano music accessible to those with limited skills and blindness.",3,4,== Career ==,18774597,1970-01-01,2020-12-31,LLM
"November 22 , 1928 - December 2 , 2003","NNP CD , CD : NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"John Brimhall (November 22, 1928 - December 2, 2003) was an American musical arranger and author of books on music composition, theory, and performance.",0,0,,18774597,,,ML
1800+,CD,YEAR_REGEX_1,TIME,time_reference,"His 1800+ titles in the Library of Congress include piano and organ methods for all ages, popular and classical music arrangements, theory books, and choir and choral arrangements.",4,4,== Career ==,18774597,,,ML
1928 - 2003,CD : CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,,"""John Brimhall (1928 - 2003)"".",0,7,== External links ==,18774597,,,ML
Sun,NNP,WEEK_ABBR_REGEX,TIME,time_reference,Las Vegas Sun.,2,8,== External links ==,18774597,,,ML
