time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
27 February 2007,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Jim Aiken died after suffering from cancer on 27 February 2007 at his home in Belfast.,3,0,,19990813,2007-02-27,2007-02-27,ML
1932 – 27 February 2007,CD $ CD NNP CD,YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,TIME MODIFIER NUMERAL TIME TIME,time_range,"Jim Aiken (1932 – 27 February 2007) was a concert promoter responsible for bringing many international acts to perform concerts in Ireland through his company Aiken Promotions, he was responsible for many big gigs in Ireland such as U2 at Croke Park, and concerts at Slane Castle such as Bruce Springsteen and Queen.",0,0,,19990813,1932-01-01,2007-02-27,LLM
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,He spent four years in Maynooth College studying for the priesthood but instead went on to become a teacher of physics and maths at Harding Street school in Belfast.,2,0,,19990813,,,ML
