time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
the 1999,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,They won the 1999 ARIA Award for Best World Music Album with their album Intoxication.,1,0,,52835318,1999-01-01,1999-12-31,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,Four Warriors (1995),0,11,== Discography ==,52835318,1995-01-01,1995-12-31,ML
1998,CD,YEAR_REGEX_1,TIME,time_reference,Intoxication (1998) - Larrikin,0,12,== Discography ==,52835318,1998-01-01,1998-12-31,ML
1995-2006,CD,YEAR_REGEX_1,TIME,time_reference,Selections 1995-2006 (2008)appears on,0,13,== Discography ==,52835318,,,ML
2008,CD,YEAR_REGEX_1,TIME,time_reference,Selections 1995-2006 (2008)appears on,0,13,== Discography ==,52835318,2008-01-01,2008-12-31,ML
