time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1972,CD,YEAR_REGEX_1,TIME,time_reference,"In 1972, Watson won the solo category of the coveted Melody Maker Folk/Rock competition and two days later appeared on BBC Television's The Old Grey Whistle Test.",0,4,== Life and career ==,3841073,1972-01-01,1972-12-31,ML
19 October 1949 – 19 November 2019,CD NNP CD VBD CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1 LINKAGE_REGEX DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME MODIFIER NUMERAL TIME TIME,time_range,Lloyd Watson (19 October 1949 – 19 November 2019) was an English rock and blues guitarist.,0,0,,3841073,1949-10-19,2019-11-19,LLM
one Saturday afternoon,CD NNP NN,BASIC_NUMBER_REGEX_1 WEEK_REGEX DAY_TIME_REGEX,NUMERAL TIME TIME,time_point,"Watson was an early adopter of the wah-wah pedal and one Saturday afternoon, in the late 1960s, the Soul Mates brought Peterborough traffic to a halt playing Cream's ""Sunshine of Your Love"" and various Hendrix numbers on the steps of Peterborough's ancient Guild Hall in Cathedral Square.",1,3,== Life and career ==,3841073,,,ML
two days,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"In 1972, Watson won the solo category of the coveted Melody Maker Folk/Rock competition and two days later appeared on BBC Television's The Old Grey Whistle Test.",0,4,== Life and career ==,3841073,,,ML
