time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1 January 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Maryam Mursal (Somali: Maryan Mursal, Arabic: مريم مرسل) (born 1 January 1950) is a Somali composer and vocalist.",0,0,,478188,1950-01-01,1950-01-01,ML
nightclubs,NN,DAY_TIME_REGEX,TIME,time_reference,"She performed in nightclubs and her brand of music, featuring a mix of blues, soul, Somali and Arabic influences, and known as Somali jazz, became popular across the country.",2,2,== Biography ==,478188,,,ML
two years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Later, after having criticized Somalia's then ruling military government, she was banned from singing for two years, and made her living driving a taxi.",4,2,== Biography ==,478188,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"Mursal still lives abroad, now residing in UK.",0,4,== Biography ==,478188,,,ML
Dawn,NNP,DAY_TIME_REGEX,TIME,time_reference,New Dawn album,0,6,== Discography ==,478188,,,ML
1964 first,CD JJ,YEAR_REGEX_1 ORDINAL_REGEX_1,TIME NUMERAL,,1964 first song,0,9,== Discography ==,478188,,,ML
now,RB,TIMELINE_REGEX,TIME,time_reference,"I was the first to drive a lorry, and now I'm the first woman from Somalia to have an international record.""",2,13,== Quotes ==,478188,,,ML
