time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
15 April 1967,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"María Denisse Dibós Silva (born 15 April 1967, Lima, Perú) is a Peruvian actress, theatrical producer, music director, art educator, dance instructor, singer, and businessperson.",0,0,,36095322,1967-04-15,1967-04-15,ML
1997,CD,YEAR_REGEX_1,TIME,time_reference,"She is creator and director of ""Preludio Asociación Cultural"", with which she has produced several musicals and plays since 1997.",1,0,,36095322,1997-01-01,1997-12-31,ML
May 2013,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"The musical The Boy from Oz was released in May 2013, starring Marco Zunino as Allen and produced by ""Preludio A.C."".",0,1,,36095322,2013-05-01,2013-05-31,ML
March 2011,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In March 2011, she gave birth to her first daughter named Paloma, from her relationship with economist Gabriel Ortiz de Zevallos.",0,3,== Personal life ==,36095322,2011-03-01,2011-03-31,ML
8 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"Denise trained as a concert pianist (master in classical music) in California, USA for 8 years.",3,0,,36095322,,,ML
