time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
2011,CD,YEAR_REGEX_1,TIME,time_reference,Brave Bird began in 2011 with the release of a split with the band Pity Sex.,0,2,== History ==,53042124,2011-01-01,2011-12-31,ML
2012,CD,YEAR_REGEX_1,TIME,time_reference,"In 2012, Brave Bird signed to Count Your Lucky Stars Records.",1,2,== History ==,53042124,2012-01-01,2012-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"In 2013, Brave Bird released their first and only full-length album titled Maybe You, No One Else Worth It on Count Your Lucky Stars Records.",2,2,== History ==,53042124,2013-01-01,2013-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"In 2014, Brave Bird released a 10"" titled T Minus Grand Gesture on Count Your Lucky Stars Records.",3,2,== History ==,53042124,2014-01-01,2014-12-31,ML
2013,CD,YEAR_REGEX_1,TIME,time_reference,"Maybe You, No One Else Worth It (2013, Count Your Lucky Stars)EPs",0,5,== Discography ==,53042124,2013-01-01,2013-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,"Brave Bird/Pity Sex – Split (2011, self-released)",0,6,== Discography ==,53042124,2011-01-01,2011-12-31,ML
2014,CD,YEAR_REGEX_1,TIME,time_reference,"T Minus Grand Gesture (2014, Count Your Lucky Stars)",0,7,== Discography ==,53042124,2014-01-01,2014-12-31,ML
