time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"June 18 , 1971","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Nathan Bartholomew Morris (born June 18, 1971) is an American baritenor, singer, businessman, and the founding member of American band Boyz II Men.",0,0,,1963566,1971-06-18,1971-06-18,ML
March 2008,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"Nathan Morris in-depth interview by Pete Lewis, 'Blues & Soul' March 2008",0,3,== Further reading ==,1963566,2008-03-01,2008-03-31,ML
