time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
14 August 1997,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Renaida Kebyera Braun (born 14 August 1997), sometimes known simply as Renaida, is a Swedish singer.",0,0,,56512145,1997-08-14,1997-08-14,ML
2016,CD,YEAR_REGEX_1,TIME,time_reference,"She first began her singing career participating in Idol 2016 which was broadcast on TV4, where she placed sixth.",1,0,,56512145,2016-01-01,2016-12-31,ML
2018,CD,YEAR_REGEX_1,TIME,time_reference,"Braun competed in Melodifestivalen 2018 with the song ""All the Feels"", and qualified to Andra Chansen from the first semi-final.",3,0,,56512145,2018-01-01,2018-12-31,ML
October 2019,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"In October 2019, Braun revealed that she had been diagnosed with cancer.",5,0,,56512145,2019-10-01,2019-10-31,ML
The following month,DT VBG NN,PREFIX_REGEX_1 PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER MODIFIER TIME,time_reference,"The following month she stated that her cancer was successfully removed from her neck, and she will not need to undergo any further treatments.",6,0,,56512145,,,ML
