time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"February 22 , 1936","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Izaly Iosifovich Zemtsovsky (Russian: Изалий Иосифович Земцовский; born February 22, 1936) is a Russian-born American ethnomusicologist.",0,0,,35645891,1936-02-22,1936-02-22,ML
1994,CD,YEAR_REGEX_1,TIME,time_reference,"He has lived in the US since 1994, teaching first at UCLA, then at the University of Wisconsin at Madison, Wisconsin, Berkeley, and now at Stanford University.",2,2,== Biography ==,35645891,1994-01-01,1994-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"As a prolific teacher (for several decades he was a professor at the Leningrad State Institute of Theatre, Music and Cinema), he affected the formation of Russian and other ethnic schools of musicologists in former Soviet Union (including Baltic, Caucasian, and Central Asian republics, from the 1990s – independent states) and countries of the Eastern Europe.",1,3,== Biography ==,35645891,1990-01-01,1999-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"From 2006, Zemtsovsky is the director (and founder) of Silk Road House, a non-profit organization focused on the culture of the Silk Road, in Berkeley, California.",0,6,== Biography ==,35645891,2006-01-01,2006-12-31,ML
2011,CD,YEAR_REGEX_1,TIME,time_reference,In 2011 in recognition of his research activity and prolific teaching Zemtsovsky was awarded the Fumio Koizumi Prize for ethnomusicology.,0,7,== Biography ==,35645891,2011-01-01,2011-12-31,ML
the 1970s-1990s,DT JJ,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"In the 1970s-1990s, Zemtsovsky was widely regarded as a key figure of Russian (and Soviet) ethnomusicology.",0,3,== Biography ==,35645891,1970-01-01,1999-12-31,LLM
now,RB,TIMELINE_REGEX,TIME,time_reference,"He has lived in the US since 1994, teaching first at UCLA, then at the University of Wisconsin at Madison, Wisconsin, Berkeley, and now at Stanford University.",2,2,== Biography ==,35645891,,,ML
several decades,JJ NNS,PREFIX_REGEX_1 TIME_UNIT_REGEX,MODIFIER TIME,time_reference,"As a prolific teacher (for several decades he was a professor at the Leningrad State Institute of Theatre, Music and Cinema), he affected the formation of Russian and other ethnic schools of musicologists in former Soviet Union (including Baltic, Caucasian, and Central Asian republics, from the 1990s – independent states) and countries of the Eastern Europe.",1,3,== Biography ==,35645891,,,ML
