time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
25 January 1950,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Bhubaneswari Mishra (25 January 1950 — 19 February 2016) was an Odissi classical singer and playback singer.,0,0,,59440138,1950-01-25,1950-01-25,ML
19 February 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Bhubaneswari Mishra (25 January 1950 — 19 February 2016) was an Odissi classical singer and playback singer.,0,0,,59440138,2016-02-19,2016-02-19,ML
1979 and 1980,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Mishra was awarded the Odisha State Film Award for best female singer in 1979 and 1980 for the films Srikrushna Rasalila and Jay Maa Mangala respectively.,2,1,,59440138,1979-01-01,1980-12-31,ML
May 2018,NNP CD,MONTH_REGEX YEAR_REGEX_1,TIME TIME,time_reference,"""A photograph of Mishra is displayed in the new film gallery of the Bhubaneswar State Museum, opened in May 2018, along with other notable playback singers such as Prafulla Kar and Sikander Alam.",4,1,,59440138,2018-05-01,2018-05-31,ML
19 February 2016,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,Mishra died on 19 February 2016 in New Delhi following a cardiac arrest.,5,1,,59440138,2016-02-19,2016-02-19,ML
Dayamayee,NNP,TIME_UNIT_REGEX,TIME,time_reference,"She contributed several playback songs for films, including Itikili Mitikili in the film Sakhi Gopinath, Jahna Ra Sindura Gaara in Belabhumi, and Dayamayee Mahamayee Maa Mangala in Maa Mangala.",1,1,,59440138,,,ML
