time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1773–1837,CD,YEAR_REGEX_1,TIME,time_reference,"Lino Gallardo (1773–1837) was a Venezuelan composer, conductor, and string player, and was among the musicians who participated in and contributed to the Wars of Independence.",0,0,,5964906,1773-01-01,1837-12-31,ML
1955,CD,YEAR_REGEX_1,TIME,time_reference,"Venezuela Symphony orchestra Magazine, 25th anniversary, 1955.",0,3,== References ==,5964906,1955-01-01,1955-12-31,ML
