time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1977,CD,YEAR_REGEX_1,TIME,time_reference,"The band was short-lived and he joined The Pop Group in 1977, serving as one of their guitarists.",1,2,== Biography ==,43795458,1977-01-01,1977-12-31,ML
1981,CD,YEAR_REGEX_1,TIME,time_reference,"After The Pop Group disbanded in 1981, he was asked to join another post-punk band, Maximum Joy.",3,2,== Biography ==,43795458,1981-01-01,1981-12-31,ML
2006,CD,YEAR_REGEX_1,TIME,time_reference,"Waddington has been absent from past Pop Group reunions and his last performance credit was on Lily Allen's 2006 album Alright, Still.",5,2,== Biography ==,43795458,2006-01-01,2006-12-31,ML
seventeen years old,JJ NNS JJ,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX SUFFIX_REGEX,NUMERAL TIME MODIFIER,time_reference,"John Waddington was seventeen years old when he started his first band, serving as vocalist, guitarist, and principal songwriter for the punk group The Boyfriends.",0,2,== Biography ==,43795458,,,ML
