time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"August 23 , 1974","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Derek Almstead (born August 23, 1974) is an American musician/engineer closely tied to The Elephant Six Collective.",0,0,,7751646,1974-08-23,1974-08-23,ML
1995,CD,YEAR_REGEX_1,TIME,time_reference,"In 1995 he moved to Athens, Georgia, where he became involved with Elephant 6.",1,2,== Background ==,7751646,1995-01-01,1995-12-31,ML
currently,RB,TIMELINE_REGEX,TIME,time_reference,"He has played or currently plays with the following bands: Of Montreal (on drums and bass), Destroyer, Summer Hymns, Visitations, Great Lakes, The Sunshine Fix, Polaris, Mary Jane, The Genius Test, Marshmallow Coast, Daisy, The Imperial Teeth, Major Organ and the Adding Machine, Pipes You See, Pipes You Don't, Circulatory System, The Instruments, M Coast, The 63 Crayons, Vic Chesnutt, Elf Power, E6 Holiday Surprise Orchestra, Space Trucks, The Olivia Tremor Control and the Glands.",1,4,== Portfolio ==,7751646,,,ML
Summer,NNP,SEASON_REGEX,TIME,time_reference,"He has played or currently plays with the following bands: Of Montreal (on drums and bass), Destroyer, Summer Hymns, Visitations, Great Lakes, The Sunshine Fix, Polaris, Mary Jane, The Genius Test, Marshmallow Coast, Daisy, The Imperial Teeth, Major Organ and the Adding Machine, Pipes You See, Pipes You Don't, Circulatory System, The Instruments, M Coast, The 63 Crayons, Vic Chesnutt, Elf Power, E6 Holiday Surprise Orchestra, Space Trucks, The Olivia Tremor Control and the Glands.",1,4,== Portfolio ==,7751646,,,ML
"June 25 , 2013","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"He released his solo project, Faster Circuits - Tunes of Glory, on June 25, 2013.",2,4,== Portfolio ==,7751646,2013-06-25,2013-06-25,ML
2005,CD,YEAR_REGEX_1,TIME,time_reference,"He was married in 2005 to Emily Growden, also of Marshmallow Coast.",0,7,== Personal ==,7751646,2005-01-01,2005-12-31,ML
