time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1927 and 1929,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"He recorded only 12 songs, between 1927 and 1929, but Paul Oliver opined that ""Hawkins was a major figure in black country music"".",1,0,,52782989,1927-01-01,1929-12-31,ML
1927 and 1929,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,Hawkins recorded a dozen tracks for Paramount Records between 1927 and 1929.,1,2,== Life and career ==,52782989,1927-01-01,1929-12-31,ML
about April 1927,IN NNP CD,PREFIX_REGEX_1 MONTH_REGEX YEAR_REGEX_1,MODIFIER TIME TIME,time_reference,"The first 10-inch 78-rpm shellac single released by Paramount was ""Number Three Blues"" backed with ""Snatch It Back Blues"", recorded about April 1927 in Chicago.",3,2,== Life and career ==,52782989,,,ML
1927 and 1929,CD CC CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Paramount released another five singles between 1927 and 1929; these later recordings were issued under his birth name, Walter Hawkins.",4,2,== Life and career ==,52782989,1927-01-01,1929-12-31,ML
