time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1877,CD,YEAR_REGEX_1,TIME,time_reference,Rafael Coello Ramos (1877 in Comayaguela – 1967 in Tegucigalpa) was the founder of Orquesta Verdi.,0,0,,16969656,1877-01-01,1877-12-31,ML
1967,CD,YEAR_REGEX_1,TIME,time_reference,Rafael Coello Ramos (1877 in Comayaguela – 1967 in Tegucigalpa) was the founder of Orquesta Verdi.,0,0,,16969656,1967-01-01,1967-12-31,ML
