time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"May 27 , 1947","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Born in Malartic, Quebec on May 27, 1947, King came from a musical family.",0,2,== History ==,37756862,1947-05-27,1947-05-27,ML
the 1940s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"His mother Clarice played piano in his father's regional big band, Bob King and His Queens, an all-female band particularly popular in the 1940s.",1,2,== History ==,37756862,1940-01-01,1949-12-31,ML
1973,CD,YEAR_REGEX_1,TIME,time_reference,"King also played the organ part for the instrumental ""Apache"" recorded by The Incredible Bongo Band in 1973.",1,3,== History ==,37756862,1973-01-01,1973-12-31,ML
1980,CD,YEAR_REGEX_1,TIME,time_reference,"He also spent approximately 20 years, starting in 1980, as a member of the Cal Batchelor Band and the Terry Edmunds Band 1985–2003.",1,4,== History ==,37756862,1980-01-01,1980-12-31,ML
1985–2003,CD,YEAR_REGEX_1,TIME,time_reference,"He also spent approximately 20 years, starting in 1980, as a member of the Cal Batchelor Band and the Terry Edmunds Band 1985–2003.",1,4,== History ==,37756862,1985-01-01,2003-12-31,ML
"October 17 , 2003","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"King died from throat cancer on October 17, 2003, at the age of 56.",0,5,== History ==,37756862,2003-10-17,2003-10-17,ML
"May 27 , 1947 – October 17 , 2003","NNP CD , CD NNP NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1 LINKAGE_REGEX MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME MODIFIER TIME NUMERAL MODIFIER TIME,time_reference,"Robbie King (born Robert Glenn King; May 27, 1947 – October 17, 2003) was a Canadian musician, associated with many national and international acts.",0,0,,37756862,1947-05-27,2003-10-17,LLM
20 years,CD NNS,DIGIT_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"He also spent approximately 20 years, starting in 1980, as a member of the Cal Batchelor Band and the Terry Edmunds Band 1985–2003.",1,4,== History ==,37756862,,,ML
previously,RB,TIMELINE_REGEX,TIME,time_reference,"Batchelor, as a member of Quiver, had previously been associated with the Sutherland Brothers.",2,4,== History ==,37756862,,,ML
