time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
27 October 1878,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Sir Percy Clarke Hull (27 October 1878 in Hereford, England – 31 August 1968 in Farnham Surrey) was an English organist and composer who revived the Three Choirs Festival during his time as organist of Hereford Cathedral from 1918 to 1949.",0,0,,16777630,1878-10-27,1878-10-27,ML
31 August 1968,CD NNP CD,DIGIT_REGEX_1 MONTH_REGEX YEAR_REGEX_1,NUMERAL TIME TIME,time_point,"Sir Percy Clarke Hull (27 October 1878 in Hereford, England – 31 August 1968 in Farnham Surrey) was an English organist and composer who revived the Three Choirs Festival during his time as organist of Hereford Cathedral from 1918 to 1949.",0,0,,16777630,1968-08-31,1968-08-31,ML
1918 to 1949,CD TO CD,YEAR_REGEX_1 LINKAGE_REGEX YEAR_REGEX_1,TIME MODIFIER TIME,time_range,"Sir Percy Clarke Hull (27 October 1878 in Hereford, England – 31 August 1968 in Farnham Surrey) was an English organist and composer who revived the Three Choirs Festival during his time as organist of Hereford Cathedral from 1918 to 1949.",0,0,,16777630,1918-01-01,1949-12-31,ML
1947,CD,YEAR_REGEX_1,TIME,time_reference,He was knighted in 1947 for his services to music and his work in the revival of the Three Choirs Festival after World War II.,4,1,,16777630,1947-01-01,1947-12-31,ML
1896-1914,CD,YEAR_REGEX_1,TIME,time_reference,He was afterwards a pupil of Dr Sinclair and assistant organist of Hereford Cathedral from 1896-1914.,1,1,,16777630,1896-01-01,1914-12-31,LLM
Day 1918,NNP CD,TIME_UNIT_REGEX YEAR_REGEX_1,TIME TIME,time_reference,He was appointed organist of Hereford Cathedral on Armistice Day 1918.,3,1,,16777630,,,ML
