time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
1992,CD,YEAR_REGEX_1,TIME,time_reference,"Discovered by Michael Bivins of New Edition, Brains was signed to Motown Records, who issued his debut album Lovers Lane in 1992.",2,0,,13207999,1992-01-01,1992-12-31,ML
four months,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"The album's lead single, ""Oochie Coochie"", became a top-40 hit, peaking at number 21 on the Billboard Hot 100 and earning a gold certification four months after its release then on to platinum.",3,0,,13207999,,,ML
1996,CD,YEAR_REGEX_1,TIME,time_reference,"In 1996, M.C. Brains (under the name M.C. Brainz) released a second album entitled Brainwashed for Ichiban Records.",5,0,,13207999,1996-01-01,1996-12-31,ML
