time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"April 11 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Love was to star in an album originally titled I canChu♥ and a promotional music video from I canChu♥, but the release was changed to a single and titled ""Love no Theme"" before it was released on April 11, 2007.",1,0,,10648612,2007-04-11,2007-04-11,ML
"November 21 , 2007","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Otsuka released a second single under Love titled ""White Choco"" on November 21, 2007.",2,0,,10648612,2007-11-21,2007-11-21,ML
"November 18 , 2009","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"On November 18, 2009, the debut mini-album of Love was released, titled Love It.",3,0,,10648612,2009-11-18,2009-11-18,ML
