time_expression,POST_tag,time_token,type_token,time_expression_type,sentences,sentenceIndex,paragraphIndex,section,wikiId,normalised_value_start,normalised_value_end,source
"March 8 , 1966","NNP CD , CD",MONTH_REGEX DIGIT_REGEX_1 COMMA_REGEX YEAR_REGEX_1,TIME NUMERAL MODIFIER TIME,time_reference,"Robert Vaughn Herdman (born March 8, 1966) is a Christian musician, songwriter and producer more known for being a member of the band Audio Adrenaline.",0,0,,23921679,1966-03-08,1966-03-08,ML
1989,CD,YEAR_REGEX_1,TIME,time_reference,Herdman was not a musician but in 1989 convinced friends Mark Stuart and Barry Blair to record two songs Herdman had written the lyrics for.,2,3,== Life and career ==,23921679,1989-01-01,1989-12-31,ML
the 1990s,DT CD,PREFIX_REGEX_1 YEAR_REGEX_1,MODIFIER TIME,time_reference,"Their song ""Big House"" was one of the most popular songs on the 1990s.",2,4,== Life and career ==,23921679,1990-01-01,1999-12-31,ML
2007,CD,YEAR_REGEX_1,TIME,time_reference,Herdman left the road to work at Flicker Records but retained his writing duties with the band until they retired in 2007.,3,4,== Life and career ==,23921679,2007-01-01,2007-12-31,ML
2004,CD,YEAR_REGEX_1,TIME,time_reference,In 2004 Herdman was one of the founding board members of the non-profit Hands and Feet Project with fellow Audio Adrenaline members Stuart and McGinniss.,0,5,== Life and career ==,23921679,2004-01-01,2004-12-31,ML
four years,CD NNS,BASIC_NUMBER_REGEX_1 TIME_UNIT_REGEX,NUMERAL TIME,time_reference,"After completing Ranger School, Special forces Combat Diver School and other specialty schools, Herdman decided to end his time in the military after four years.",4,2,== Life and career ==,23921679,,,ML
